policy,decision_date,fill_date,adjusted_open,equity_before_fill,equity,cash,shares,holding_exposure_for_return,target_exposure,new_exposure_after_fill,signed_share_delta,reference_price,fill_price,turnover,fees,slippage,margin_interest,trade_executed,daily_return,monetary_pnl,drawdown
selector,2009-07-31,2009-08-03,4.9456299404448085,9301.817174570302,9301.817174570302,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.9456299404448085,4.9456299404448085,0.0,0.0,0.0,0.0,False,0.013619806036430315,124.98665175000679,0.0
selector,2009-08-03,2009-08-04,4.93725102949081,9286.057989440269,9286.057989440269,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.93725102949081,4.93725102949081,0.0,0.0,0.0,0.0,False,-0.0016942049961072847,-15.759185130033075,-0.0016942049961072847
selector,2009-08-04,2009-08-05,4.9617962295117914,9332.222980727081,9332.222980727081,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.9617962295117914,4.9617962295117914,0.0,0.0,0.0,0.0,False,0.004971430432516133,46.16499128681244,0.0
selector,2009-08-05,2009-08-06,4.956708620187535,9322.654126534644,9322.654126534644,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.956708620187535,4.956708620187535,0.0,0.0,0.0,0.0,False,-0.0010253563606654748,-9.568854192437357,-0.0010253563606654748
selector,2009-08-06,2009-08-07,4.954013455725676,9317.58501958942,9317.58501958942,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.954013455725676,4.954013455725676,0.0,0.0,0.0,0.0,False,-0.0005437407498360969,-5.069106945224121,-0.0015685395824651671
selector,2009-08-07,2009-08-10,4.959104422100652,9327.1601877747,9327.1601877747,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.959104422100652,4.959104422100652,0.0,0.0,0.0,0.0,False,0.0010276448420003526,9.575168185279836,-0.0005425066420763347
selector,2009-08-10,2009-08-11,4.9001301715756895,9216.240506561922,9216.240506561922,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.9001301715756895,4.9001301715756895,0.0,0.0,0.0,0.0,False,-0.011892117105285926,-110.9196812127775,-0.012428172194844267
selector,2009-08-11,2009-08-12,4.866002163426483,9152.052021746253,9152.052021746253,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.866002163426483,4.866002163426483,0.0,0.0,0.0,0.0,False,-0.006964714600271926,-64.18848481566965,-0.019306328122776106
selector,2009-08-12,2009-08-13,4.98874030381864,9382.899811820069,9382.899811820069,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.98874030381864,4.98874030381864,0.0,0.0,0.0,0.0,False,0.025223609910137945,230.8477900738162,0.0
selector,2009-08-13,2009-08-14,5.027354689879881,9455.526345502376,9455.526345502376,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.027354689879881,5.027354689879881,0.0,0.0,0.0,0.0,False,0.007740307915343525,72.62653368230713,0.0
selector,2009-08-14,2009-08-17,4.89593857195089,9208.35688125061,9208.35688125061,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.89593857195089,4.89593857195089,0.0,0.0,0.0,0.0,False,-0.026140212106683602,-247.16946425176684,-0.026140212106683602
selector,2009-08-17,2009-08-18,4.838463483912845,9100.25684799698,9100.25684799698,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.838463483912845,4.838463483912845,0.0,0.0,0.0,0.0,False,-0.011739340106782237,-108.10003325362959,-0.03757268337308206
selector,2009-08-18,2009-08-19,4.8719922299235,9163.318231327183,9163.318231327183,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.8719922299235,4.8719922299235,0.0,0.0,0.0,0.0,False,0.006929626754884843,63.06138333020317,-0.030903421290152222
selector,2009-08-19,2009-08-20,4.938747824212576,9288.873184070153,9288.873184070153,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.938747824212576,4.938747824212576,0.0,0.0,0.0,0.0,False,0.01370190902174806,125.55495274297027,-0.017624948135382623
selector,2009-08-20,2009-08-21,5.018673357228582,9439.198360973322,9439.198360973322,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.018673357228582,5.018673357228582,0.0,0.0,0.0,0.0,False,0.016183359803099373,150.32517690316854,-0.0017268192094690438
selector,2009-08-21,2009-08-24,5.0926140438370755,9578.26714632052,9578.26714632052,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.0926140438370755,5.0926140438370755,0.0,0.0,0.0,0.0,False,0.014733113981604928,139.06878534719908,0.0
selector,2009-08-24,2009-08-25,5.072856823935102,9541.107461989306,9541.107461989306,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.072856823935102,5.072856823935102,0.0,0.0,0.0,0.0,False,-0.0038795832026348176,-37.15968433121452,-0.0038795832026348176
selector,2009-08-25,2009-08-26,5.056692757832644,9510.705836818537,9510.705836818537,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.056692757832644,5.056692757832644,0.0,0.0,0.0,0.0,False,-0.0031863832675489423,-30.401625170768966,-0.007053604631181876
selector,2009-08-26,2009-08-27,5.051603523750393,9501.133926756169,9501.133926756169,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.051603523750393,5.051603523750393,0.0,0.0,0.0,0.0,False,-0.0010064352979263225,-9.57191006236826,-0.008052940932429808
selector,2009-08-27,2009-08-28,5.156976401629733,9699.320862898785,9699.320862898785,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.156976401629733,5.156976401629733,0.0,0.0,0.0,0.0,False,0.02085929297181055,198.1869361426161,0.0
selector,2009-08-28,2009-08-31,5.033941332243377,9467.914604186772,9467.914604186772,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.033941332243377,5.033941332243377,0.0,0.0,0.0,0.0,False,-0.02385798572734854,-231.40625871201337,-0.02385798572734854
selector,2009-08-31,2009-09-01,5.028852658386052,9458.343747804096,9458.343747804096,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.028852658386052,5.028852658386052,0.0,0.0,0.0,0.0,False,-0.0010108726982437366,-9.570856382675629,-0.024844741039185436
selector,2009-09-01,2009-09-02,4.927969797501036,9268.601704970291,9268.601704970291,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.927969797501036,4.927969797501036,0.0,0.0,0.0,0.0,False,-0.02006081063377041,-189.7420428338046,-0.044407146027723665
selector,2009-09-02,2009-09-03,4.982452380643156,9371.073388798044,9371.073388798044,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,4.982452380643156,4.982452380643156,0.0,0.0,0.0,0.0,False,0.011055786739956996,102.47168382775271,-0.0338423152239794
selector,2009-09-03,2009-09-04,5.007596940923373,9418.36566611722,9418.36566611722,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.007596940923373,5.007596940923373,0.0,0.0,0.0,0.0,False,0.00504662330098804,47.29227731917672,-0.028966481339560146
selector,2009-09-04,2009-09-08,5.178228391606273,9739.29193387216,9739.29193387216,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.178228391606273,5.178228391606273,0.0,0.0,0.0,0.0,False,0.03407451771696213,320.92626775493954,0.0
selector,2009-09-08,2009-09-09,5.172243022760734,9728.034559706684,9728.034559706684,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.172243022760734,5.172243022760734,0.0,0.0,0.0,0.0,False,-0.0011558719301065778,-11.257374165475994,-0.0011558719301065778
selector,2009-09-09,2009-09-10,5.150688912081486,9687.495255449563,9687.495255449563,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.150688912081486,5.150688912081486,0.0,0.0,0.0,0.0,False,-0.004167265649428709,-40.53930425712133,-0.005318320754145844
selector,2009-09-10,2009-09-11,5.176133914024532,9735.352608088348,9735.352608088348,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.176133914024532,5.176133914024532,0.0,0.0,0.0,0.0,False,0.00494011624024937,47.857352638784505,-0.0004044776366248781
selector,2009-09-11,2009-09-14,5.11386807532743,9618.24205700461,9618.24205700461,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.11386807532743,5.11386807532743,0.0,0.0,0.0,0.0,False,-0.01202941031498328,-117.11055108373694,-0.012429022324153993
selector,2009-09-14,2009-09-15,5.20996067056302,9798.974494221911,9798.974494221911,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.20996067056302,5.20996067056302,0.0,0.0,0.0,0.0,False,0.018790589397329693,180.73243721730069,0.0
selector,2009-09-15,2009-09-16,5.328206181721874,10021.3724778475,10021.3724778475,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.328206181721874,5.328206181721874,0.0,0.0,0.0,0.0,False,0.02269604679109327,222.3979836255894,0.0
selector,2009-09-16,2009-09-17,5.447648511423346,10246.021456272263,10246.021456272263,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.447648511423346,5.447648511423346,0.0,0.0,0.0,0.0,False,0.02241698718627161,224.6489784247624,0.0
selector,2009-09-17,2009-09-18,5.5629002696675025,10462.788743178993,10462.788743178993,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.5629002696675025,5.5629002696675025,0.0,0.0,0.0,0.0,False,0.021156239798232335,216.76728690673008,0.0
selector,2009-09-18,2009-09-21,5.516797899638102,10376.078693601507,10376.078693601507,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.516797899638102,5.516797899638102,0.0,0.0,0.0,0.0,False,-0.00828747016745568,-86.71004957748664,-0.00828747016745568
selector,2009-09-21,2009-09-22,5.543740366741281,10426.752501841009,10426.752501841009,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.543740366741281,5.543740366741281,0.0,0.0,0.0,0.0,False,0.0048837147188127705,50.67380823950225,-0.00344422908868125
selector,2009-09-22,2009-09-23,5.550028219583149,10438.578792578484,10438.578792578484,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.550028219583149,5.550028219583149,0.0,0.0,0.0,0.0,False,0.0011342257078976736,11.826290737475574,-0.002313909913959744
selector,2009-09-23,2009-09-24,5.603910662115667,10539.92172267885,10539.92172267885,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.603910662115667,5.603910662115667,0.0,0.0,0.0,0.0,False,0.00970849884013103,101.34293010036527,0.0
selector,2009-09-24,2009-09-25,5.448545854260642,10247.709192539623,10247.709192539623,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.448545854260642,5.448545854260642,0.0,0.0,0.0,0.0,False,-0.027724354869777645,-292.21253013922615,-0.027724354869777645
selector,2009-09-25,2009-09-28,5.504227854345069,10352.436758276814,10352.436758276814,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.504227854345069,5.504227854345069,0.0,0.0,0.0,0.0,False,0.010219607501492423,104.72756573719016,-0.017788079393286416
selector,2009-09-28,2009-09-29,5.589844209633765,10513.465321602132,10513.465321602132,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.589844209633765,5.589844209633765,0.0,0.0,0.0,0.0,False,0.015554653178303735,161.02856332531883,-0.0025101136206534536
selector,2009-09-29,2009-09-30,5.571880420902965,10479.678750316234,10479.678750316234,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.571880420902965,5.571880420902965,0.0,0.0,0.0,0.0,False,-0.003213647475155179,-33.78657128589839,-0.0057156944755092365
selector,2009-09-30,2009-10-01,5.548531571077679,10435.763872954469,10435.763872954469,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.548531571077679,5.548531571077679,0.0,0.0,0.0,0.0,False,-0.004190479346558251,-43.91487736176532,-0.009882222322416645
selector,2009-10-01,2009-10-02,5.430585161323829,10213.92844387087,10213.92844387087,0.0,1880.8154444595787,1.0,1.0,1.0,0.0,5.430585161323829,5.430585161323829,0.0,0.0,0.0,0.0,False,-0.021257229636875263,-221.8354290835996,-0.030929383290061563
selector,2009-10-02,2009-10-05,5.5739776345567735,10483.623222146649,10478.381410535576,10478.381410535576,0.0,1.0,0.0,0.0,-1880.8154444595787,5.5739776345567735,5.571190645739495,1.0,0.0,5.2418116110730395,0.0,True,0.02589140585015537,264.45296666470676,-0.005838782655364194
selector,2009-10-05,2009-10-06,5.620076792390475,10478.381410535576,10473.14483811652,0.0,1863.5234401595806,0.0,1.0,1.0,1863.5234401595806,5.620076792390475,5.62288683078667,0.9995002498750626,0.0,5.236572419057573,0.0,True,-0.0004997501249374148,-5.236572419056756,-0.0063356148479400964
selector,2009-10-06,2009-10-07,5.680545978253481,10585.830583379597,10585.830583379597,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.680545978253481,5.680545978253481,0.0,0.0,0.0,0.0,False,0.010759494593540087,112.68574526307748,0.0
selector,2009-10-07,2009-10-08,5.707489651971468,10636.040750917076,10636.040750917076,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.707489651971468,5.707489651971468,0.0,0.0,0.0,0.0,False,0.0047431486024642755,50.21016753747972,0.0
selector,2009-10-08,2009-10-09,5.656897305674956,10541.760727700857,10541.760727700857,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.656897305674956,5.656897305674956,0.0,0.0,0.0,0.0,False,-0.008864202895056628,-94.28002321621898,-0.008864202895056628
selector,2009-10-09,2009-10-12,5.718265495958639,10656.121788774673,10656.121788774673,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.718265495958639,5.718265495958639,0.0,0.0,0.0,0.0,False,0.010848383304062903,114.36106107381602,0.0
selector,2009-10-12,2009-10-13,5.706590402667298,10634.36497876021,10634.36497876021,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.706590402667298,5.706590402667298,0.0,0.0,0.0,0.0,False,-0.0020417193464682404,-21.756810014463554,-0.0020417193464682404
selector,2009-10-13,2009-10-14,5.755084911293464,10724.73563230409,10724.73563230409,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.755084911293464,5.755084911293464,0.0,0.0,0.0,0.0,False,0.008497983069452264,90.3706535438796,0.0
selector,2009-10-14,2009-10-15,5.676654693134382,10578.579082347811,10578.579082347811,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.676654693134382,5.676654693134382,0.0,0.0,0.0,0.0,False,-0.013627986270919212,-146.15654995627847,-0.013627986270919212
selector,2009-10-15,2009-10-16,5.6682715676187705,10562.95693144767,10562.95693144767,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.6682715676187705,5.6682715676187705,0.0,0.0,0.0,0.0,False,-0.0014767721428872171,-15.622150900140696,-0.015084632983317858
selector,2009-10-16,2009-10-19,5.623371224909202,10479.28409033719,10479.28409033719,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.623371224909202,5.623371224909202,0.0,0.0,0.0,0.0,False,-0.0079213464234974,-83.67284111047957,-0.022886488803283145
selector,2009-10-19,2009-10-20,6.005047047199158,11190.545931716706,11190.545931716706,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.005047047199158,6.005047047199158,0.0,0.0,0.0,0.0,False,0.06787313286366192,711.2618413795153,0.0
selector,2009-10-20,2009-10-21,5.972716056124042,11130.296372004637,11130.296372004637,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.972716056124042,5.972716056124042,0.0,0.0,0.0,0.0,False,-0.005383969654358611,-60.24955971206873,-0.005383969654358611
selector,2009-10-21,2009-10-22,6.127783079723901,11419.267405278753,11419.267405278753,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.127783079723901,6.127783079723901,0.0,0.0,0.0,0.0,False,0.02596256412371445,288.97103327411605,0.0
selector,2009-10-22,2009-10-23,6.15771721437601,11475.050366863852,11475.050366863852,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.15771721437601,6.15771721437601,0.0,0.0,0.0,0.0,False,0.0048849860157678116,55.78296158509875,0.0
selector,2009-10-23,2009-10-26,6.096949682582706,11361.808646966387,11361.808646966387,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.096949682582706,6.096949682582706,0.0,0.0,0.0,0.0,False,-0.009868516152614859,-113.24171989746537,-0.009868516152614859
selector,2009-10-26,2009-10-27,6.036777948285139,11249.677209667818,11249.677209667818,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.036777948285139,6.036777948285139,0.0,0.0,0.0,0.0,False,-0.00986915382776743,-112.13143729856893,-0.01964027607642027
selector,2009-10-27,2009-10-28,5.918531205211993,11029.32163222848,11029.32163222848,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.918531205211993,5.918531205211993,0.0,0.0,0.0,0.0,False,-0.01958772445932644,-220.35557743933714,-0.038843292219656655
selector,2009-10-28,2009-10-29,5.837408415990212,10878.147412982567,10878.147412982567,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.837408415990212,5.837408415990212,0.0,0.0,0.0,0.0,False,-0.01370657455524471,-151.17421924591326,-0.05201745829412152
selector,2009-10-29,2009-10-30,5.869139301479112,10937.278661868151,10937.278661868151,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.869139301479112,5.869139301479112,0.0,0.0,0.0,0.0,False,0.0054357830097993,59.13124888558377,-0.04686443090033032
selector,2009-10-30,2009-11-02,5.6817434515641265,10588.062102962951,10588.062102962951,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.6817434515641265,5.6817434515641265,0.0,0.0,0.0,0.0,False,-0.0319290172355865,-349.21655890520015,-0.07729711291396413
selector,2009-11-02,2009-11-03,5.623367796283533,10479.27770101289,10479.27770101289,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.623367796283533,5.623367796283533,0.0,0.0,0.0,0.0,False,-0.010274250461717482,-108.78440195006078,-0.0867771934776359
selector,2009-11-03,2009-11-04,5.709584423042161,10639.944405909082,10639.944405909082,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.709584423042161,5.709584423042161,0.0,0.0,0.0,0.0,False,0.015331849148406684,160.66670489619173,-0.07277579916915045
selector,2009-11-04,2009-11-05,5.759575931120657,10733.104753022286,10733.104753022286,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.759575931120657,5.759575931120657,0.0,0.0,0.0,0.0,False,0.008755717469864477,93.1603471132039,-0.06465728603545473
selector,2009-11-05,2009-11-06,5.762867416699953,10739.23851355225,10739.23851355225,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.762867416699953,5.762867416699953,0.0,0.0,0.0,0.0,False,0.0005714805427794456,6.133760529965002,-0.06412275587359362
selector,2009-11-06,2009-11-09,5.895482453398541,10986.369742957693,10986.369742957693,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.895482453398541,5.895482453398541,0.0,0.0,0.0,0.0,False,0.02301198814921368,247.13122940544235,-0.04258635982263803
selector,2009-11-09,2009-11-10,6.017621303305863,11213.97835271412,11213.97835271412,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.017621303305863,6.017621303305863,0.0,0.0,0.0,0.0,False,0.0207173629762758,227.60860975642754,-0.022751273920646242
selector,2009-11-10,2009-11-11,6.1235909671652085,11411.455305261843,11411.455305261843,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.1235909671652085,6.1235909671652085,0.0,0.0,0.0,0.0,False,0.01760989243393052,197.47695254772225,-0.005542028973193003
selector,2009-11-11,2009-11-12,6.081082893090646,11332.240512827855,11332.240512827855,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.081082893090646,6.081082893090646,0.0,0.0,0.0,0.0,False,-0.006941690635852704,-79.2147924339879,-0.012445248558418887
selector,2009-11-12,2009-11-13,6.072999653513132,11317.177206402732,11317.177206402732,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.072999653513132,6.072999653513132,0.0,0.0,0.0,0.0,False,-0.0013292434455545177,-15.0633064251233,-0.013757949238898837
selector,2009-11-13,2009-11-16,6.151130761948539,11462.776358377763,11462.776358377763,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.151130761948539,6.151130761948539,0.0,0.0,0.0,0.0,False,0.012865324039695869,145.59915197503142,-0.0010696256742830368
selector,2009-11-16,2009-11-17,6.1690948139365736,11496.25279033771,11496.25279033771,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.1690948139365736,6.1690948139365736,0.0,0.0,0.0,0.0,False,0.002920447098793799,33.47643195994715,0.0
selector,2009-11-17,2009-11-18,6.182862552379477,11521.909293644048,11521.909293644048,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.182862552379477,6.182862552379477,0.0,0.0,0.0,0.0,False,0.0022317274832284184,25.65650330633798,0.0
selector,2009-11-18,2009-11-19,6.125086931990129,11414.243070778737,11414.243070778737,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.125086931990129,6.125086931990129,0.0,0.0,0.0,0.0,False,-0.009344477561952669,-107.66622286531128,-0.009344477561952669
selector,2009-11-19,2009-11-20,5.9616411333749255,11109.657993863702,11109.657993863702,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.9616411333749255,5.9616411333749255,0.0,0.0,0.0,0.0,False,-0.026684649610695055,-304.58507691503473,-0.035779773063112086
selector,2009-11-20,2009-11-23,6.076891956120272,11324.430603547331,11324.430603547331,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.076891956120272,6.076891956120272,0.0,0.0,0.0,0.0,False,0.019332063129419153,214.77260968362862,-0.017139406765305343
selector,2009-11-23,2009-11-24,6.146640393969835,11454.408452394506,11454.408452394506,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.146640393969835,6.146640393969835,0.0,0.0,0.0,0.0,False,0.011477649817241975,129.97784884717476,-0.0058584770569908295
selector,2009-11-24,2009-11-25,6.148735031074595,11458.311857737854,11458.311857737854,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.148735031074595,6.148735031074595,0.0,0.0,0.0,0.0,False,0.0003407775582275896,3.903405343347913,-0.005519695936269664
selector,2009-11-25,2009-11-27,5.963735792103396,11113.56143950334,11113.56143950334,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.963735792103396,5.963735792103396,0.0,0.0,0.0,0.0,False,-0.030087365618496564,-344.75041823451284,-0.03544098844502874
selector,2009-11-27,2009-11-30,6.020312866640897,11218.994144079632,11218.994144079632,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.020312866640897,6.020312866640897,0.0,0.0,0.0,0.0,False,0.00948685128077198,105.43270457629114,-0.02629036055087819
selector,2009-11-30,2009-12-01,6.054140204417492,11282.03218094451,11282.03218094451,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.054140204417492,6.054140204417492,0.0,0.0,0.0,0.0,False,0.005618867079821399,63.03803686487845,-0.02081921551247279
selector,2009-12-01,2009-12-02,5.955952547082746,11099.057179966856,11099.057179966856,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.955952547082746,5.955952547082746,0.0,0.0,0.0,0.0,False,-0.016218266181397878,-182.97500097765442,-0.03669983011500144
selector,2009-12-02,2009-12-03,5.909850623607998,11013.145164935218,11013.145164935218,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.909850623607998,5.909850623607998,0.0,0.0,0.0,0.0,False,-0.007740478640537507,-85.91201503163757,-0.04415623450442241
selector,2009-12-03,2009-12-04,5.978106484375279,11140.341561403315,11140.341561403315,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.978106484375279,5.978106484375279,0.0,0.0,0.0,0.0,False,0.011549506935863985,127.19639646809628,-0.03311671030522878
selector,2009-12-04,2009-12-07,5.787116076975584,10784.426460368357,10784.426460368357,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.787116076975584,5.787116076975584,0.0,0.0,0.0,0.0,False,-0.03194831137566345,-355.91510103495784,-0.06400699870832316
selector,2009-12-07,2009-12-08,5.668572303612329,10563.517360020965,10563.517360020965,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.668572303612329,5.668572303612329,0.0,0.0,0.0,0.0,False,-0.020484084263470925,-220.90910034739136,-0.08317995821680102
selector,2009-12-08,2009-12-09,5.726049798140388,10670.628018355648,10670.628018355648,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.726049798140388,5.726049798140388,0.0,0.0,0.0,0.0,False,0.010139677408971481,107.11065833468274,-0.07388369875103962
selector,2009-12-09,2009-12-10,5.972117508039208,11129.180963618486,11129.180963618486,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.972117508039208,5.972117508039208,0.0,0.0,0.0,0.0,False,0.042973379305701,458.55294526283797,-0.03408535165627513
selector,2009-12-10,2009-12-11,5.920627371726255,11033.227887662286,11033.227887662286,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.920627371726255,5.920627371726255,0.0,0.0,0.0,0.0,False,-0.008621755389715768,-95.95307595620034,-0.042413231481638114
selector,2009-12-11,2009-12-14,5.848483467053273,10898.786030239547,10898.786030239547,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.848483467053273,5.848483467053273,0.0,0.0,0.0,0.0,False,-0.012185179060162032,-134.4418574227384,-0.05408159772167631
selector,2009-12-14,2009-12-15,5.862255137231535,10924.449860426883,10924.449860426883,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.862255137231535,5.862255137231535,0.0,0.0,0.0,0.0,False,0.0023547420892684467,25.663830187335407,-0.05185420384681805
selector,2009-12-15,2009-12-16,5.840401954984375,10883.725943067222,10883.725943067222,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.840401954984375,5.840401954984375,0.0,0.0,0.0,0.0,False,-0.00372777740572372,-40.723917359660845,-0.05538868032304978
selector,2009-12-16,2009-12-17,5.815256618412907,10836.86701895559,10836.86701895559,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.815256618412907,5.815256618412907,0.0,0.0,0.0,0.0,False,-0.004305411984530938,-46.858924111631495,-0.059455621219510424
selector,2009-12-17,2009-12-18,5.782626201042584,10776.059471323802,10776.059471323802,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.782626201042584,5.782626201042584,0.0,0.0,0.0,0.0,False,-0.005611174108293926,-60.80754763178811,-0.0647331794854249
selector,2009-12-18,2009-12-21,5.868840947546118,10936.722672320553,10936.722672320553,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.868840947546118,5.868840947546118,0.0,0.0,0.0,0.0,False,0.014909271930457768,160.66320099675067,-0.05078903213083863
selector,2009-12-21,2009-12-22,5.970321913372128,11125.834830867358,11125.834830867358,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,5.970321913372128,5.970321913372128,0.0,0.0,0.0,0.0,False,0.017291483400728724,189.1121585468045,-0.034375766436139266
selector,2009-12-22,2009-12-23,6.02300849385861,11224.01750858577,11224.01750858577,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.02300849385861,6.02300849385861,0.0,0.0,0.0,0.0,False,0.008824747015479195,98.18267771841238,-0.025854376862922135
selector,2009-12-23,2009-12-24,6.093355209457754,11355.110262043016,11355.110262043016,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.093355209457754,6.093355209457754,0.0,0.0,0.0,0.0,False,0.011679664020210812,131.09275345724564,-0.014476683277922175
selector,2009-12-24,2009-12-28,6.337928152471429,11810.877674177813,11810.877674177813,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.337928152471429,6.337928152471429,0.0,0.0,0.0,0.0,False,0.04013764742191017,455.76741213479727,0.0
selector,2009-12-28,2009-12-29,6.365169636421756,11861.642818063978,11861.642818063978,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.365169636421756,6.365169636421756,0.0,0.0,0.0,0.0,False,0.004298168627819399,50.76514388616488,0.0
selector,2009-12-29,2009-12-30,6.251415137843741,11649.658643540246,11649.658643540246,0.0,1863.5234401595806,1.0,1.0,1.0,0.0,6.251415137843741,6.251415137843741,0.0,0.0,0.0,0.0,False,-0.017871400932837345,-211.98417452373178,-0.017871400932837345
