policy,decision_date,fill_date,adjusted_open,equity_before_fill,equity,cash,shares,holding_exposure_for_return,target_exposure,new_exposure_after_fill,signed_share_delta,reference_price,fill_price,turnover,fees,slippage,margin_interest,trade_executed,daily_return,monetary_pnl,drawdown
union,2013-09-05,2013-09-06,15.342115041883407,31344.232755357116,31344.232755357116,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.342115041883407,15.342115041883407,0.0,0.0,0.0,0.0,False,-0.0036176694683264232,-113.8047819321182,-0.23853396255891313
union,2013-09-06,2013-09-09,15.544025717601185,31756.74010510728,31756.74010510728,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.544025717601185,15.544025717601185,0.0,0.0,0.0,0.0,False,0.01316055023486462,412.5073497501653,-0.22851265052102643
union,2013-09-09,2013-09-10,15.580965013215891,31832.207788435524,31832.207788435524,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.580965013215891,15.580965013215891,0.0,0.0,0.0,0.0,False,0.0023764304232254396,75.46768332824286,-0.2266792645125909
union,2013-09-10,2013-09-11,14.374682257070734,29367.749180599018,29367.749180599018,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.374682257070734,14.374682257070734,0.0,0.0,0.0,0.0,False,-0.07742028527257327,-2464.4586078365064,-0.2865499764612224
union,2013-09-11,2013-09-12,14.420550192994332,29461.458245853202,29461.458245853202,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.420550192994332,14.420550192994332,0.0,0.0,0.0,0.0,False,0.003190883464643912,93.70906525418468,-0.28427344057826265
union,2013-09-12,2013-09-13,14.446400387335856,29514.270684425068,29514.270684425068,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.446400387335856,14.446400387335856,0.0,0.0,0.0,0.0,False,0.0017925941795260414,52.81243857186564,-0.282990433313711
union,2013-09-13,2013-09-16,14.189699085354627,28989.825043394656,28989.825043394656,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.189699085354627,14.189699085354627,0.0,0.0,0.0,0.0,False,-0.01776922244286272,-524.4456410304119,-0.2957311357978203
union,2013-09-16,2013-09-17,13.788321069223406,28169.80212438022,28169.80212438022,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,13.788321069223406,13.788321069223406,0.0,0.0,0.0,0.0,False,-0.028286577024419723,-820.0229190144346,-0.31565249127097583
union,2013-09-17,2013-09-18,14.256798362059566,29126.910141571414,29126.910141571414,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.256798362059566,14.256798362059566,0.0,0.0,0.0,0.0,False,0.0339763841068248,957.1080171911926,-0.29240083745184986
union,2013-09-18,2013-09-19,14.488267744339923,29599.806490877083,29599.806490877083,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.488267744339923,14.488267744339923,0.0,0.0,0.0,0.0,False,0.01623571971785398,472.896349305669,-0.28091245577613
union,2013-09-19,2013-09-20,14.712961683777552,30058.86048162245,30058.86048162245,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.712961683777552,14.712961683777552,0.0,0.0,0.0,0.0,False,0.015508682155974673,459.0539907453676,-0.26976035561044165
union,2013-09-20,2013-09-23,15.270085928597627,31197.075907306633,31197.075907306633,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.270085928597627,15.270085928597627,0.0,0.0,0.0,0.0,False,0.03786622005781193,1138.2154256841823,-0.24210894054104826
union,2013-09-23,2013-09-24,15.232530553532412,31120.349561946474,31120.349561946474,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.232530553532412,15.232530553532412,0.0,0.0,0.0,0.0,False,-0.0024594082339040035,-76.72634536015903,-0.24397290405308392
union,2013-09-24,2013-09-25,15.057692888416591,30763.152887639648,30763.152887639648,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.057692888416591,15.057692888416591,0.0,0.0,0.0,0.0,False,-0.011477913305434129,-357.196674306826,-0.2526505175169217
union,2013-09-25,2013-09-26,14.959200005861337,30561.930055772595,30561.930055772595,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.959200005861337,14.959200005861337,0.0,0.0,0.0,0.0,False,-0.006541034093677123,-201.22283186705317,-0.2575389559617355
union,2013-09-26,2013-09-27,14.890871207475689,30422.333021423234,30422.333021423234,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.890871207475689,14.890871207475689,0.0,0.0,0.0,0.0,False,-0.004567677306197893,-139.5970343493609,-0.26093027842332506
union,2013-09-27,2013-09-30,14.689872952669377,30011.68976494455,30011.68976494455,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.689872952669377,14.689872952669377,0.0,0.0,0.0,0.0,False,-0.01349808563956989,-410.64325647868463,-0.2709063048187801
union,2013-09-30,2013-10-01,14.726810532139414,30087.153942156598,30087.153942156598,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.726810532139414,14.726810532139414,0.0,0.0,0.0,0.0,False,0.0025144927794167327,75.46417721204853,-0.2690730039867286
union,2013-10-01,2013-10-02,14.947815430285278,30538.671151397102,30538.671151397102,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.947815430285278,14.947815430285278,0.0,0.0,0.0,0.0,False,0.015006976402904604,451.5172092405046,-0.2581039998053114
union,2013-10-02,2013-10-03,15.098018415312302,30845.53870586295,30845.53870586295,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.098018415312302,15.098018415312302,0.0,0.0,0.0,0.0,False,0.010048490746193073,306.8675544658472,-0.2506490647127174
union,2013-10-03,2013-10-04,14.893335280576606,30427.36716962187,30427.36716962187,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.893335280576606,14.893335280576606,0.0,0.0,0.0,0.0,False,-0.01355695357531872,-418.1715362410796,-0.26080798055402876
union,2013-10-04,2013-10-07,14.97644009424771,30597.151884160023,30597.151884160023,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.97644009424771,14.97644009424771,0.0,0.0,0.0,0.0,False,0.005580000188371903,169.7847145381529,-0.25668328894627723
union,2013-10-07,2013-10-08,15.080474769488804,30809.69670385944,30809.69670385944,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.080474769488804,15.080474769488804,0.0,0.0,0.0,0.0,False,0.006946555695906076,212.54481969941844,-0.25151979801324476
union,2013-10-08,2013-10-09,14.917337200401047,30476.40354821106,30476.40354821106,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.917337200401047,14.917337200401047,0.0,0.0,0.0,0.0,False,-0.010817800605178673,-333.2931556483818,-0.25961670759526134
union,2013-10-09,2013-10-10,15.122953382427799,30896.481317809325,30896.481317809325,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.122953382427799,15.122953382427799,0.0,0.0,0.0,0.0,False,0.013783705447190986,420.07776959826515,-0.24941148237473298
union,2013-10-10,2013-10-11,14.989675501503019,30624.192072849117,30624.192072849117,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,14.989675501503019,14.989675501503019,0.0,0.0,0.0,0.0,False,-0.008812953234362486,-272.2892449602077,-0.25602638387881393
union,2013-10-11,2013-10-14,15.077091754933587,30802.785140796328,30802.785140796328,0.0,2043.0190146396712,1.0,1.0,1.0,0.0,15.077091754933587,15.077091754933587,0.0,0.0,0.0,0.0,False,0.005831764231440717,178.59306794721124,-0.2516877051551828
