date,aapl_open,aapl_close,aapl_adj_close,aapl_adj_open,spy_adj_close,qqq_adj_close
1999-12-31,0.90122801065444946,0.9179689884185791,0.76943421363830566,0.75540206089241591,92.033462524414062,76.995758056640625
2000-01-03,0.93638402223587036,0.99944198131561279,0.83772403001785278,0.78486936852419964,91.132743835449219,79.839698791503906
2000-01-04,0.96651798486709595,0.91517901420593262,0.76709568500518799,0.81012759707427817,87.568901062011719,74.362548828125
2000-01-05,0.92633897066116333,0.92857098579406738,0.77832090854644775,0.77645005098928888,87.725502014160156,72.466621398925781
2000-01-06,0.94754499197006226,0.84821397066116333,0.71096616983413696,0.79422463787216457,86.315681457519531,67.489822387695312
2000-01-07,0.86160701513290405,0.88839298486709595,0.7446439266204834,0.72219214005646637,91.328575134277344,75.837158203125
2000-01-10,0.91071397066116333,0.87276798486709595,0.73154681921005249,0.76335282686702099,91.641853332519531,77.943748474121094
2000-01-11,0.85658502578735352,0.828125,0.69412750005722046,0.71798245740223443,90.545303344726562,74.15185546875
2000-01-12,0.84821397066116333,0.77846002578735352,0.65249884128570557,0.71096602867819059,89.644569396972656,72.519294738769531
2000-01-13,0.84360998868942261,0.86383897066116333,0.72406303882598877,0.7071072650576391,90.858650207519531,76.890426635742188
2000-01-14,0.89285701513290405,0.89676302671432495,0.75165969133377075,0.74838570325422848,92.09222412109375,78.681045532226562
2000-01-18,0.90178602933883667,0.92801302671432495,0.77785301208496094,0.75586975504093246,91.367698669433594,79.102333068847656
2000-01-19,0.94308000802993774,0.95145100355148315,0.79749858379364014,0.79048208263019992,92.111854553222656,80.892974853515625
2000-01-20,1.03125,1.0133930444717407,0.84941786527633667,0.8643854211796389,90.701919555664062,80.103034973144531
2000-01-21,1.0200890302658081,0.99386197328567505,0.83304691314697266,0.85503021610603402,90.506088256835938,81.103622436523438
2000-01-24,0.96819198131561279,0.94866102933883667,0.79515969753265381,0.81153037724445964,87.940940856933594,77.206443786621094
2000-01-25,0.9375,1.0022319555282593,0.84006279706954956,0.78580499046011154,88.9395751953125,78.365066528320312
2000-01-26,0.98214298486709595,0.98381698131561279,0.82462769746780396,0.82322456674011135,88.234649658203125,75.2052001953125
2000-01-27,0.97153997421264648,0.98214298486709595,0.82322418689727783,0.81433683041338101,87.882194519042969,76.311187744140625
2000-01-28,0.96596002578735352,0.90736597776412964,0.7605469822883606,0.80966004966822058,85.140785217285156,72.466621398925781
2000-01-31,0.90178602933883667,0.92633897066116333,0.77644985914230347,0.75586978161664031,87.451408386230469,75.573829650878906
