date,xlb_adj_close,xle_adj_close,xlf_adj_close,xli_adj_close,xlk_adj_close,xlp_adj_close,xlu_adj_close,xlv_adj_close,xly_adj_close,iwm_adj_close,vix_close
2000-05-26,6.0073246955871582,7.7663731575012207,11.800704002380371,18.072912216186523,17.556852340698242,13.01417350769043,5.6774368286132812,18.912158966064453,9.7472124099731445,32.668140411376953,24.469999313354492
2000-05-30,6.0727171897888184,7.876368522644043,12.044020652770996,18.396701812744141,18.696294784545898,12.938900947570801,5.7185325622558594,19.692270278930664,9.8225498199462891,33.873935699462891,23.620000839233398
2000-05-31,6.0204029083251953,8.1120672225952148,12.18848991394043,18.524253845214844,18.335857391357422,12.813446044921875,5.7501435279846191,19.903114318847656,10.054348945617676,33.996726989746094,23.649999618530273
2000-06-01,6.0378427505493164,8.0374307632446289,12.591479301452637,18.671424865722656,19.161382675170898,12.84689998626709,5.7912383079528809,19.776601791381836,10.129682540893555,34.767127990722656,22.360000610351562
2000-06-02,6.1381072998046875,7.762444019317627,13.1085205078125,18.80879020690918,20.033405303955078,12.403615951538086,5.7722702026367188,20.261537551879883,10.407844543457031,36.575801849365234,21.479999542236328
2000-06-05,6.0857930183410645,7.6524462699890137,12.811982154846191,18.779350280761719,20.091545104980469,12.38688850402832,5.6395049095153809,20.198287963867188,10.349895477294922,36.441829681396484,22.709999084472656
2000-06-06,6.0945138931274414,7.9510068893432617,12.530652046203613,18.641996383666992,19.812492370605469,12.428708076477051,5.7722702026367188,20.029609680175781,10.01957893371582,36.799106597900391,23.049999237060547
2000-06-07,5.9637303352355957,7.8488683700561523,12.713130950927734,18.553678512573242,20.184564590454102,12.562528610229492,5.7943992614746094,19.976903915405273,10.01957893371582,36.843772888183594,22.479999542236328
2000-06-08,5.9550118446350098,7.8881497383117676,12.500238418579102,18.259332656860352,20.091545104980469,12.562528610229492,5.8291702270507812,19.818765640258789,9.9210615158081055,36.754459381103516,22.770000457763672
2000-06-09,5.9462904930114746,7.8370862007141113,12.287343978881836,18.328018188476562,20.138057708740234,12.704715728759766,5.9018807411193848,20.113946914672852,9.7588014602661133,37.402023315429688,22.139999389648438
2000-06-12,5.9811687469482422,8.0138559341430664,12.393784523010254,18.347640991210938,19.719476699829102,12.68798828125,5.8765888214111328,19.924198150634766,9.5154123306274414,36.291110992431641,22.319999694824219
2000-06-13,5.811150074005127,8.0138559341430664,12.378579139709473,18.426137924194336,20.138057708740234,12.830174446105957,6.0030345916748047,19.650110244750977,9.7008504867553711,36.754459381103516,21.670000076293945
2000-06-14,5.9637303352355957,8.0020732879638672,12.591479301452637,18.386886596679688,19.765983581542969,12.997450828552246,5.977745532989502,19.987442016601562,9.7356233596801758,36.575801849365234,21.479999542236328
2000-06-15,5.9637303352355957,7.8881497383117676,12.294938087463379,18.563486099243164,20.161304473876953,13.240006446838379,5.9461345672607422,20.556709289550781,9.7124395370483398,36.620471954345703,20.680000305175781
2000-06-16,5.991762638092041,8.0210390090942383,11.719407081604004,18.23809814453125,20.231067657470703,12.993939399719238,5.879706859588623,20.32478141784668,9.6032857894897461,36.419506072998047,20.5
2000-06-19,5.7990427017211914,7.9539322853088379,12.024606704711914,18.051294326782227,20.87055778503418,13.019088745117188,5.9752578735351562,20.451292037963867,9.5916728973388672,37.33502197265625,20.629999160766602
2000-06-20,5.6939249038696289,7.9105095863342285,11.872005462646484,17.490873336791992,20.928686141967773,12.792744636535645,5.9115571975708008,20.419662475585938,9.3826580047607422,37.580661773681641,20.879999160766602
2000-06-21,5.6676435470581055,8.0526113510131836,11.780447006225586,17.559703826904297,21.114723205566406,13.04423713684082,5.930668830871582,20.32478141784668,9.31878662109375,37.78082275390625,20.610000610351562
2000-06-22,5.6676435470581055,7.8394594192504883,11.772823333740234,17.17625617980957,20.463607788085938,12.759208679199219,5.8924469947814941,20.282613754272461,9.2781476974487305,36.641372680664062,22
2000-06-23,5.6720247268676758,7.9381394386291504,11.68889331817627,17.363067626953125,20.027587890625,12.910106658935547,5.9115571975708008,19.903114318847656,9.3362083435058594,36.395622253417969,22.340000152587891
2000-06-26,5.5406298637390137,7.8749823570251465,11.872005462646484,17.776004791259766,20.161304473876953,13.077770233154297,5.8924469947814941,19.713352203369141,9.3362083435058594,36.842437744140625,22.450000762939453
2000-06-27,5.7640032768249512,7.8197231292724609,11.986454010009766,17.85466194152832,19.963642120361328,13.278973579406738,5.7331905364990234,19.67119026184082,9.6032857894897461,36.261550903320312,21.799999237060547
2000-06-28,5.7508640289306641,7.7526168823242188,11.894891738891602,18.080791473388672,20.161304473876953,13.278973579406738,5.780968189239502,19.586854934692383,9.5684490203857422,37.177570343017578,20.290000915527344
2000-06-29,5.6457486152648926,7.768404483795166,11.887264251708984,17.766180038452148,19.765983581542969,13.396331787109375,5.6886014938354492,19.882022857666016,9.405879020690918,36.5966796875,19.700000762939453
2000-06-30,5.5055885314941406,7.6657719612121582,11.597331047058105,17.795665740966797,20.161304473876953,13.538853645324707,5.5548257827758789,19.945283889770508,9.5103931427001953,36.948593139648438,19.540000915527344
2000-07-03,5.6588850021362305,7.7131385803222656,11.810968399047852,18.031633377075195,20.30082893371582,13.563993453979492,5.7204484939575195,19.903114318847656,9.63812255859375,37.468029022216797,19.829999923706055
2000-07-05,5.6851644515991211,7.3934054374694824,11.940679550170898,17.874326705932617,19.649721145629883,13.597530364990234,5.7714123725891113,20.029609680175781,9.7542448043823242,37.043525695800781,21.159999847412109
2000-07-06,5.5362482070922852,7.4684052467346191,12.032229423522949,17.825159072875977,19.952016830444336,13.61429500579834,5.7777824401855469,19.987442016601562,9.8239192962646484,37.479202270507812,20.940000534057617
2000-07-07,5.5099678039550781,7.5039286613464355,12.238234519958496,17.913650512695312,20.277582168579102,13.522085189819336,5.8382997512817383,20.156118392944336,10.300017356872559,37.713809967041016,19.219999313354492
2000-07-10,5.5888056755065918,7.5394577980041504,12.268762588500977,17.933317184448242,20.056663513183594,13.647826194763184,5.8382997512817383,19.987442016601562,10.450981140136719,37.959564208984375,20.329999923706055
2000-07-11,5.8866443634033203,7.8078794479370117,12.329800605773926,18.277429580688477,19.893886566162109,13.65621280670166,5.7841520309448242,19.766067504882812,10.526453971862793,37.914882659912109,20.110000610351562
2000-07-12,5.8559856414794922,7.7052497863769531,12.505278587341309,18.346250534057617,20.405479431152344,13.379570960998535,5.8096327781677246,20.135032653808594,10.555482864379883,38.674518585205078,20.030000686645508
2000-07-13,5.9216833114624023,7.5868277549743652,12.383210182189941,18.493738174438477,20.80079460144043,13.178363800048828,5.8351149559020996,20.198287963867188,10.358081817626953,38.797397613525391,20.030000686645508
2000-07-14,5.8034253120422363,7.5789299011230469,12.589200973510742,18.680538177490234,21.184488296508789,13.027477264404297,5.7554893493652344,20.51453971862793,10.485813140869141,38.830905914306641,19.319999694824219
2000-07-17,5.7114462852478027,7.480247974395752,12.352680206298828,18.788681030273438,21.358888626098633,13.094533920288086,5.7077116966247559,20.261537551879883,10.427753448486328,38.964962005615234,19.450000762939453
2000-07-18,5.6238455772399902,7.5473523139953613,12.375576019287109,18.837846755981445,20.928686141967773,13.111299514770508,5.685417652130127,19.945283889770508,10.450981140136719,38.294708251953125,19.75
2000-07-19,5.6238455772399902,7.5276150703430176,12.329800605773926,18.680538177490234,20.463607788085938,13.128074645996094,5.7427482604980469,20.071781158447266,10.317439079284668,37.624443054199219,19.649999618530273
2000-07-20,5.5800461769104004,7.4526138305664062,12.642611503601074,18.906665802001953,20.893815994262695,12.910106658935547,5.6503801345825195,20.388034820556641,10.28840446472168,38.250019073486328,18.940000534057617
2000-07-21,5.6063237190246582,7.3105144500732422,12.604465484619141,18.877172470092773,20.44035530090332,12.943643569946289,5.7077116966247559,19.882022857666016,10.265178680419922,37.199943542480469,18.940000534057617
2000-07-24,5.615086555480957,7.2355165481567383,12.680766105651855,18.739521026611328,19.940395355224609,13.211901664733887,5.6886014938354492,19.692270278930664,10.102611541748047,36.658138275146484,19.920000076293945
2000-07-25,5.5450067520141602,7.168403148651123,12.703662872314453,18.77885627746582,20.277582168579102,12.977176666259766,5.7363758087158203,19.702816009521484,10.125832557678223,36.730747222900391,19.389999389648438
2000-07-26,5.5099678039550781,7.2276163101196289,12.642611503601074,18.542886734008789,20.010160446166992,12.985561370849609,5.6822285652160645,19.544677734375,10.091001510620117,36.663734436035156,19.670000076293945
2000-07-27,5.5712881088256836,7.4763021469116211,12.680766105651855,18.415071487426758,19.428806304931641,13.077770233154297,5.6599349975585938,19.67119026184082,10.172285079956055,35.658302307128906,19.600000381469727
2000-07-28,5.5274868011474609,7.4210386276245117,12.406097412109375,17.795665740966797,18.707920074462891,13.18675422668457,5.6248950958251953,19.460342407226562,9.8587570190429688,35.032718658447266,20.840000152587891
2000-07-31,5.5537681579589844,7.3736701011657715,12.619730949401855,18.070959091186523,19.091609954833984,13.04423713684082,5.6408219337463379,19.650110244750977,9.6613445281982422,35.926410675048828,20.739999771118164
2000-08-01,5.5581483840942383,7.5118274688720703,12.703662872314453,18.208591461181641,18.870706558227539,13.480161666870117,5.765040397644043,19.818765640258789,9.8006954193115234,35.691841125488281,20.549999237060547
2000-08-02,5.5931830406188965,7.6539311408996582,12.688404083251953,18.129951477050781,18.789310455322266,13.471776962280273,5.8605942726135254,19.903114318847656,9.8006954193115234,35.7476806640625,20
2000-08-03,5.6545042991638184,7.5473523139953613,13.024109840393066,18.159442901611328,19.149744033813477,13.547231674194336,5.8701505661010742,20.008533477783203,9.7542448043823242,35.725360870361328,19.989999771118164
2000-08-04,5.6019463539123535,7.5789299011230469,13.527676582336426,18.385574340820312,19.149744033813477,13.446624755859375,5.8382997512817383,20.419662475585938,9.7136001586914062,35.904071807861328,18.620000839233398
2000-08-07,5.7114462852478027,7.6776151657104492,13.565834045410156,18.926336288452148,19.545074462890625,13.278973579406738,5.9529638290405273,20.261537551879883,9.974879264831543,36.568759918212891,19.030000686645508
2000-08-08,5.8516030311584473,7.6934051513671875,13.565834045410156,19.093475341796875,19.579954147338867,13.337648391723633,5.7968926429748535,20.32478141784668,10.270984649658203,36.395622253417969,18.790000915527344
2000-08-09,5.8559856414794922,7.8315620422363281,13.474270820617676,19.260622024536133,19.649721145629883,12.792744636535645,5.7045249938964844,20.135032653808594,10.091001510620117,36.133090972900391,19.180000305175781
2000-08-10,5.7683844566345215,7.9026155471801758,13.39797306060791,19.211458206176758,19.231138229370117,13.019088745117188,5.7045249938964844,20.177190780639648,9.8006954193115234,35.926410675048828,19.190000534057617
2000-08-11,5.8866443634033203,7.8947210311889648,13.603981971740723,19.427757263183594,19.300895690917969,13.111299514770508,5.7682271003723145,20.303699493408203,9.9400424957275391,36.552009582519531,18.549999237060547
2000-08-14,5.8866443634033203,8.0052471160888672,13.779460906982422,19.624395370483398,19.696226119995117,13.15322208404541,5.8032641410827637,20.535619735717773,10.06777286529541,36.931838989257812,17.879999160766602
2000-08-15,5.9216833114624023,7.9736690521240234,13.527676582336426,19.378599166870117,19.74273681640625,13.128074645996094,5.8414831161499023,20.430208206176758,9.7774677276611328,36.395622253417969,17.979999542236328
2000-08-16,5.9216833114624023,8.0841903686523438,13.36745548248291,19.29011344909668,19.765983581542969,13.262202262878418,5.7586731910705566,20.135032653808594,9.5858650207519531,36.574348449707031,18.020000457763672
2000-08-17,5.9348244667053223,8.2736701965332031,13.542939186096191,19.388425827026367,20.138057708740234,13.18675422668457,5.6822285652160645,20.32478141784668,9.5916728973388672,36.909496307373047,17.479999542236328
2000-08-18,5.829704761505127,8.1789302825927734,13.443748474121094,19.329441070556641,20.161304473876953,13.027477264404297,5.7140798568725586,20.32478141784668,9.7194108963012695,36.853607177734375,17.049999237060547
2000-08-21,5.7990427017211914,8.2105121612548828,13.550556182861328,19.604721069335938,20.25432014465332,13.161602973937988,5.7523021697998047,20.388034820556641,9.4871654510498047,36.9876708984375,17.350000381469727
2000-08-22,5.7421059608459473,8.1868257522583008,13.695537567138672,19.565399169921875,20.25432014465332,13.111299514770508,5.6822285652160645,20.135032653808594,9.6729593276977539,36.931838989257812,17.469999313354492
2000-08-23,5.7158255577087402,8.3999834060668945,13.520047187805176,19.467082977294922,20.451982498168945,13.195132255554199,5.7268218994140625,20.156118392944336,9.6148958206176758,36.875968933105469,17.379999160766602
2000-08-24,5.7245864868164062,8.2184038162231445,13.497157096862793,19.673549652099609,20.643827438354492,13.111299514770508,5.7140798568725586,20.103408813476562,9.6148958206176758,37.423370361328125,17.040000915527344
2000-08-25,5.6939249038696289,8.2420873641967773,13.314048767089844,19.762044906616211,20.574056625366211,13.161602973937988,5.7077116966247559,20.44074821472168,9.7019929885864258,37.579750061035156,16.530000686645508
2000-08-28,5.6851644515991211,8.2736701965332031,13.565834045410156,20.027498245239258,20.742652893066406,13.119682312011719,5.8096327781677246,20.240453720092773,9.5452251434326172,37.646781921386719,16.540000915527344
2000-08-29,5.6063237190246582,8.2815618515014648,13.428489685058594,19.899690628051758,20.765905380249023,12.918485641479492,5.7586731910705566,20.3353271484375,9.5045833587646484,38.004268646240234,16.889999389648438
2000-08-30,5.6194672584533691,8.2105121612548828,13.550556182861328,19.712879180908203,20.626386642456055,12.859809875488281,5.8160052299499512,20.47236442565918,9.3942632675170898,38.048946380615234,17.690000534057617
2000-08-31,5.6807861328125,8.1789302825927734,13.901544570922852,19.860343933105469,21.033332824707031,12.884954452514648,5.8605942726135254,20.34587287902832,9.2607250213623047,38.428756713867188,16.840000152587891
2000-09-01,5.6238455772399902,8.2618236541748047,13.672647476196289,20.037336349487305,21.044958114624023,12.809511184692383,5.930668830871582,20.32478141784668,9.4465265274047852,38.741535186767578,17.530000686645508
2000-09-05,5.7377233505249023,8.2618236541748047,13.840498924255371,20.037336349487305,20.568243026733398,12.767597198486328,5.9529638290405273,19.924198150634766,9.5452251434326172,38.473445892333984,19.819999694824219
2000-09-06,5.834083080291748,8.4434041976928711,13.947321891784668,20.135650634765625,20.045032501220703,12.608311653137207,6.026221752166748,19.839851379394531,9.6845731735229492,38.305858612060547,20.790000915527344
