strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,aapl_decision_date,aapl_fill_date,aapl_adjusted_open,aapl_equity_before_fill,aapl_equity,aapl_cash,aapl_shares,aapl_holding_exposure_for_return,aapl_target_exposure,aapl_new_exposure_after_fill,aapl_signed_share_delta,aapl_reference_price,aapl_fill_price,aapl_turnover,aapl_fees,aapl_slippage,aapl_margin_interest,aapl_trade_executed,aapl_daily_return,aapl_monetary_pnl,aapl_drawdown
2000-01-14,2000-01-18,0.7558695812805398,962.0891525590564,962.0891525590564,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7558695812805398,0.7558695812805398,0.0,0.0,0.0,0.0,False,0.010000588684880407,9.52619038119201,-0.06697458185269267,2000-01-14,2000-01-18,0.7558695812805398,962.0891525590564,962.0891525590564,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7558695812805398,0.7558695812805398,0.0,0.0,0.0,0.0,False,0.010000588684880407,9.52619038119201,-0.06697458185269267
2000-01-18,2000-01-19,0.7904822598709049,1006.145010126956,1006.145010126956,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7904822598709049,0.7904822598709049,0.0,0.0,0.0,0.0,False,0.04579186601440788,44.05585756789958,-0.024249606916854183,2000-01-18,2000-01-19,0.7904822598709049,1006.145010126956,1006.145010126956,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7904822598709049,0.7904822598709049,0.0,0.0,0.0,0.0,False,0.04579186601440788,44.05585756789958,-0.024249606916854183
2000-01-19,2000-01-20,0.8643854211796389,1100.2107479153456,1100.2107479153456,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8643854211796389,0.8643854211796389,0.0,0.0,0.0,0.0,False,0.09349123321351094,94.06573778838958,0.0,2000-01-19,2000-01-20,0.8643854211796389,1100.2107479153456,1100.2107479153456,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8643854211796389,0.8643854211796389,0.0,0.0,0.0,0.0,False,0.09349123321351094,94.06573778838958,0.0
2000-01-20,2000-01-21,0.8550302772835878,1088.3032936587902,1088.3032936587902,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8550302772835878,0.8550302772835878,0.0,0.0,0.0,0.0,False,-0.010822884869210236,-11.907454256555411,-0.010822884869210236,2000-01-20,2000-01-21,0.8550302772835878,1088.3032936587902,1088.3032936587902,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8550302772835878,0.8550302772835878,0.0,0.0,0.0,0.0,False,-0.010822884869210236,-11.907454256555411,-0.010822884869210236
2000-01-21,2000-01-24,0.8115308030669203,1032.9361068817032,1032.9361068817032,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8115308030669203,0.8115308030669203,0.0,0.0,0.0,0.0,False,-0.05087477645220284,-55.367186777087,-0.06114704947312399,2000-01-21,2000-01-24,0.8115308030669203,1032.9361068817032,1032.9361068817032,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8115308030669203,0.8115308030669203,0.0,0.0,0.0,0.0,False,-0.05087477645220284,-55.367186777087,-0.06114704947312399
2000-01-24,2000-01-25,0.7858049347051995,1000.1915971092062,1000.1915971092062,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7858049347051995,0.7858049347051995,0.0,0.0,0.0,0.0,False,-0.03170042130809836,-32.74450977249694,-0.09090908355117722,2000-01-24,2000-01-25,0.7858049347051995,1000.1915971092062,1000.1915971092062,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7858049347051995,0.7858049347051995,0.0,0.0,0.0,0.0,False,-0.03170042130809836,-32.74450977249694,-0.09090908355117722
2000-01-25,2000-01-26,0.8232243287272092,1047.8199102143833,1047.8199102143833,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8232243287272092,0.8232243287272092,0.0,0.0,0.0,0.0,False,0.04761918940614418,47.628313105177085,-0.04761891101339566,2000-01-25,2000-01-26,0.8232243287272092,1047.8199102143833,1047.8199102143833,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8232243287272092,0.8232243287272092,0.0,0.0,0.0,0.0,False,0.04761918940614418,47.628313105177085,-0.04761891101339566
2000-01-26,2000-01-27,0.8143370072968774,1036.507911749063,1036.507911749063,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8143370072968774,0.8143370072968774,0.0,0.0,0.0,0.0,False,-0.01079574682161355,-11.311998465320357,-0.05790057612778765,2000-01-26,2000-01-27,0.8143370072968774,1036.507911749063,1036.507911749063,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8143370072968774,0.8143370072968774,0.0,0.0,0.0,0.0,False,-0.01079574682161355,-11.311998465320357,-0.05790057612778765
2000-01-27,2000-01-28,0.8096599862145474,1030.5548857760152,1030.5548857760152,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8096599862145474,0.8096599862145474,0.0,0.0,0.0,0.0,False,-0.005743348319456887,-5.9530259730477155,-0.0633113812706454,2000-01-27,2000-01-28,0.8096599862145474,1030.5548857760152,1030.5548857760152,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8096599862145474,0.8096599862145474,0.0,0.0,0.0,0.0,False,-0.005743348319456887,-5.9530259730477155,-0.0633113812706454
2000-01-28,2000-01-31,0.7558697235918377,962.0893336963311,962.0893336963311,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7558697235918377,0.7558697235918377,0.0,0.0,0.0,0.0,False,-0.0664356193199056,-68.46555207968413,-0.125540869765837,2000-01-28,2000-01-31,0.7558697235918377,962.0893336963311,962.0893336963311,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7558697235918377,0.7558697235918377,0.0,0.0,0.0,0.0,False,-0.0664356193199056,-68.46555207968413,-0.125540869765837
2000-01-31,2000-02-01,0.7783204674141805,990.6651854481185,990.6651854481185,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7783204674141805,0.7783204674141805,0.0,0.0,0.0,0.0,False,0.02970186941164754,28.575851751787354,-0.09956779887379896,2000-01-31,2000-02-01,0.7783204674141805,990.6651854481185,990.6651854481185,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7783204674141805,0.7783204674141805,0.0,0.0,0.0,0.0,False,0.02970186941164754,28.575851751787354,-0.09956779887379896
2000-02-01,2000-02-02,0.7539988052489828,959.707983411094,959.707983411094,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7539988052489828,0.7539988052489828,0.0,0.0,0.0,0.0,False,-0.03124890476798292,-30.957202037024445,-0.12770531897681692,2000-02-01,2000-02-02,0.7539988052489828,959.707983411094,959.707983411094,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7539988052489828,0.7539988052489828,0.0,0.0,0.0,0.0,False,-0.03124890476798292,-30.957202037024445,-0.12770531897681692
2000-02-02,2000-02-03,0.7507241199533655,955.5398844705061,954.5843445860356,954.5843445860356,0.0,1.0,0.0,0.0,-1272.8242760201492,0.7507241199533655,0.7499733958334122,1.0,0.0,0.9555398844705003,0.0,True,-0.0053387477374601255,-5.123638825058379,-0.13236228023152796,2000-02-02,2000-02-03,0.7507241199533655,955.5398844705061,955.5398844705061,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7507241199533655,0.7507241199533655,0.0,0.0,0.0,0.0,False,-0.004343090828288432,-4.1680989405879245,-0.13149377400553353
2000-02-03,2000-02-04,0.7778530654768168,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.7778530654768168,0.7778530654768168,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-03,2000-02-04,0.7778530654768168,990.070264915583,990.070264915583,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.7778530654768168,0.7778530654768168,0.0,0.0,0.0,0.0,False,0.036137037298250796,34.53038044507696,-0.10010853212300841
2000-02-04,2000-02-07,0.8082568734145571,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8082568734145571,0.8082568734145571,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-04,2000-02-07,0.8082568734145571,1028.7689697421931,1028.7689697421931,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8082568734145571,0.8082568734145571,0.0,0.0,0.0,0.0,False,0.03908682666064078,38.69870482661008,-0.06493463030471092
2000-02-07,2000-02-08,0.8531594355068626,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8531594355068626,0.8531594355068626,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-07,2000-02-08,0.8531594355068626,1085.9220408287815,1085.9220408287815,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8531594355068626,0.8531594355068626,0.0,0.0,0.0,0.0,False,0.05555481625861125,57.1530710865884,-0.012987245501498657
2000-02-08,2000-02-09,0.8540950461505381,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8540950461505381,0.8540950461505381,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-08,2000-02-09,0.8540950461505381,1087.1129087689546,1087.1129087689546,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8540950461505381,0.8540950461505381,0.0,0.0,0.0,0.0,False,0.0010966422039506707,1.1908679401731206,-0.011904845659078012
2000-02-09,2000-02-10,0.8447406976520656,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8447406976520656,0.8447406976520656,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-09,2000-02-10,0.8447406976520656,1075.2064669137462,1075.2064669137462,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8447406976520656,0.8447406976520656,0.0,0.0,0.0,0.0,False,-0.010952350725640159,-11.906441855208413,-0.022726810339725234
2000-02-10,2000-02-11,0.8503531717280642,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8503531717280642,0.8503531717280642,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-10,2000-02-11,0.8503531717280642,1082.350160166211,1082.350160166211,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8503531717280642,0.8503531717280642,0.0,0.0,0.0,0.0,False,0.006644019983408356,7.1436932524648,-0.01623378773837314
2000-02-11,2000-02-14,0.8180786173305026,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8180786173305026,0.8180786173305026,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-11,2000-02-14,0.8180786173305026,1041.2703238312617,1041.2703238312617,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8180786173305026,0.8180786173305026,0.0,0.0,0.0,0.0,False,-0.03795429413401741,-41.07983633494928,-0.053571939917659184
2000-02-14,2000-02-15,0.8625147938647414,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8625147938647414,0.8625147938647414,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-14,2000-02-15,0.8625147938647414,1097.8297680575577,1097.8297680575577,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8625147938647414,0.8625147938647414,0.0,0.0,0.0,0.0,False,0.05431773376407234,56.55944422629591,-0.0021641125232590985
2000-02-15,2000-02-16,0.8812239348293346,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8812239348293346,0.8812239348293346,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-15,2000-02-16,0.8812239348293346,1121.643216860775,1121.643216860775,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8812239348293346,0.8812239348293346,0.0,0.0,0.0,0.0,False,0.02169138558280448,23.813448803217398,0.0
2000-02-16,2000-02-17,0.8620468429050795,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8620468429050795,0.8620468429050795,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-16,2000-02-17,0.8620468429050795,1097.2341487161132,1097.2341487161132,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8620468429050795,0.8620468429050795,0.0,0.0,0.0,0.0,False,-0.021761882725040982,-24.409068144661887,-0.021761882725040982
2000-02-17,2000-02-18,0.8578372947394892,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8578372947394892,0.8578372947394892,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-17,2000-02-18,0.8578372947394892,1091.8761336198738,1091.8761336198738,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8578372947394892,0.8578372947394892,0.0,0.0,0.0,0.0,False,-0.004883201185917119,-5.358015096239342,-0.026538816259427445
2000-02-18,2000-02-22,0.8241598815107595,954.5843445860356,954.5843445860356,954.5843445860356,0.0,0.0,0.0,0.0,0.0,0.8241598815107595,0.8241598815107595,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.13236228023152796,2000-02-18,2000-02-22,0.8241598815107595,1049.0107045087843,1049.0107045087843,0.0,1272.8242760201492,1.0,1.0,1.0,0.0,0.8241598815107595,0.8241598815107595,0.0,0.0,0.0,0.0,False,-0.03925850908470596,-42.8654291110895,-0.06475545098491542
