decision_date,entry_date,exit_date,raw_active_log_edge,net_active_log_edge,win
2018-02-12,2018-02-13,2018-02-14,-0.0067079284605505102,-0.0087079291272175088,False
2018-02-14,2018-02-15,2018-02-16,-0.015023019131240222,-0.01702301979790722,False
2018-03-26,2018-03-27,2018-03-28,0.037724776468528183,0.035724775801861182,True
2018-04-04,2018-04-05,2018-04-06,0.0093730241063780216,0.0073730234397110222,True
2018-07-02,2018-07-03,2018-07-05,0.013564091448123813,0.011564090781456813,True
2018-10-09,2018-10-10,2018-10-11,0.049739753929903804,0.047739753263236803,True
2018-10-16,2018-10-17,2018-10-18,0.020175170906470138,0.01817517023980314,True
2018-10-23,2018-10-24,2018-10-25,0.022212680102756746,0.020212679436089748,True
2018-11-01,2018-11-02,2018-11-05,0.025373180730984237,0.023373180064317239,True
2018-11-15,2018-11-16,2018-11-19,0.0026281654274314115,0.00062816476076441247,True
2018-12-06,2018-12-07,2018-12-10,0.050174894047258396,0.048174893380591395,True
2018-12-10,2018-12-11,2018-12-12,0.0073675230223716314,0.005367522355704632,True
2018-12-26,2018-12-27,2018-12-28,-0.010595748541313506,-0.012595749207980506,False
2019-01-02,2019-01-03,2019-01-04,-0.0038127168512520448,-0.0058127175179190438,False
2019-01-04,2019-01-07,2019-01-08,-0.0057666725587017789,-0.0077666732253687774,False
2019-05-15,2019-05-16,2019-05-17,0.015815952561976723,0.013815951895309724,True
2019-06-04,2019-06-05,2019-06-06,0.0065326779497332354,0.004532677283066236,True
2019-08-07,2019-08-08,2019-08-09,-0.0092716154073649894,-0.011271616074031989,False
2019-08-13,2019-08-14,2019-08-15,-0.0014754971841218457,-0.0034754978507888449,False
2020-02-26,2020-02-27,2020-02-28,0.088623132543856578,0.086623131877189577,True
2020-02-28,2020-03-02,2020-03-03,-0.073041724814215739,-0.07504172548088274,False
2020-03-04,2020-03-05,2020-03-06,0.046829310531194615,0.044829309864527614,True
2020-03-06,2020-03-09,2020-03-10,-0.049521390103649428,-0.051521390770316429,False
2020-03-10,2020-03-11,2020-03-12,0.080481500120306526,0.078481499453639525,True
2020-03-13,2020-03-16,2020-03-17,-0.022719937542380008,-0.024719938209047006,False
2020-03-17,2020-03-18,2020-03-19,-0.031286007195823737,-0.033286007862490738,False
2020-03-24,2020-03-25,2020-03-26,0.017013445058469686,0.015013444391802687,True
2020-03-26,2020-03-27,2020-03-30,0.0079842055367237014,0.0059842048700567019,True
2020-09-21,2020-09-22,2020-09-23,0.0094516091861375131,0.0074516085194705137,True
2020-09-24,2020-09-25,2020-09-28,-0.058914254324307601,-0.060914254990974602,False
2020-10-29,2020-10-30,2020-11-02,0.017713964351222879,0.015713963684555882,True
2021-05-11,2021-05-12,2021-05-13,-0.0095169392182442702,-0.01151693988491127,False
2021-10-06,2021-10-07,2021-10-08,-0.0067571706960086568,-0.0087571713626756562,False
2021-11-30,2021-12-01,2021-12-02,0.053596166122322757,0.051596165455655756,True
2021-12-02,2021-12-03,2021-12-06,-0.0016449324469146561,-0.0036449331135816549,False
2022-01-10,2022-01-11,2022-01-12,-0.021812164054786802,-0.0238121647214538,False
2022-01-28,2022-01-31,2022-02-01,-0.022373621195765012,-0.024373621862432009,False
2022-02-24,2022-02-25,2022-02-28,0.0047720416233061249,0.0027720409566391259,True
2022-03-15,2022-03-16,2022-03-17,-0.0098840646150551957,-0.011884065281722195,False
2022-04-28,2022-04-29,2022-05-02,0.032211258700184778,0.03021125803351778,True
2022-05-04,2022-05-05,2022-05-06,0.047562938689100248,0.045562938022433247,True
2022-05-23,2022-05-24,2022-05-25,0.017046788091840997,0.015046787425173997,True
2022-05-26,2022-05-27,2022-05-31,-0.024996493785763477,-0.026996494452430474,False
2022-09-19,2022-09-20,2022-09-21,-0.025360254080407037,-0.027360254747074035,False
2022-10-03,2022-10-04,2022-10-05,0.0066413595201295318,0.0046413588534625332,True
2022-10-13,2022-10-14,2022-10-17,0.022707491741862103,0.020707491075195105,True
2023-10-02,2023-10-03,2023-10-04,0.0068151584876309339,0.0048151578209639345,True
2023-10-04,2023-10-05,2023-10-06,-5.7372544790779348e-05,-0.0020573732114577783,False
2023-11-01,2023-11-02,2023-11-03,0.0073192684870306956,0.0053192678203636962,True
