decision_date,fill_date,adjusted_open,equity_before_fill,equity,cash,shares,holding_exposure_for_return,target_exposure,new_exposure_after_fill,signed_share_delta,reference_price,fill_price,turnover,fees,slippage,margin_interest,trade_executed,daily_return,monetary_pnl,drawdown
2004-12-31,2005-01-03,0.9696088168586502,1000.0,999.0009990009992,0.0,1030.313443557139,0.0,1.0,1.0,1030.313443557139,0.9696088168586502,0.9705784256755088,0.9990009990009991,0.0,0.9990009990009386,0.0,True,-0.0009990009990008542,-0.9990009990008275,-0.0009990009990008542
2005-01-03,2005-01-04,0.9547904502757165,983.7334366990448,983.7334366990448,0.0,1030.313443557139,1.0,1.0,1.0,0.0,0.9547904502757165,0.9547904502757165,0.0,0.0,0.0,0.0,False,-0.015282829864256331,-15.2675623019544,-0.016266563300955217
2005-01-04,2005-01-05,0.9648181826887773,994.0651442126149,994.0651442126149,0.0,1030.313443557139,1.0,1.0,1.0,0.0,0.9648181826887773,0.9648181826887773,0.0,0.0,0.0,0.0,False,0.010502547873373569,10.331707513570109,-0.005934855787385063
2005-01-05,2005-01-06,0.9679619043303547,997.3041628827336,997.3041628827336,0.0,1030.313443557139,1.0,1.0,1.0,0.0,0.9679619043303547,0.9679619043303547,0.0,0.0,0.0,0.0,False,0.003258356546325114,3.239018670118753,-0.0026958371172663975
2005-01-06,2005-01-07,0.9729012018224745,1002.3931874905927,1002.3931874905927,0.0,1030.313443557139,1.0,1.0,1.0,0.0,0.9729012018224745,0.9729012018224745,0.0,0.0,0.0,0.0,False,0.005102780873940338,5.0890246078590735,0.0
2005-01-07,2005-01-10,1.0451951815786638,1076.878646721642,1075.8017680749206,1075.8017680749206,0.0,1.0,0.0,0.0,-1030.313443557139,1.0451951815786638,1.0441499863970851,1.9990009990009994,0.0,2.151605687755314,0.0,2,0.07323331952015755,73.40858058432786,0.0
2005-01-10,2005-01-11,1.021546477809896,1063.661513979479,1063.661513979479,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.021546477809896,1.021546477809896,0.0,0.0,0.0,0.0,False,-0.011284843040522019,-12.140254095441605,-0.011284843040522019
2005-01-11,2005-01-12,0.9796370117325586,1020.0242570301305,1020.0242570301305,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,0.9796370117325586,0.9796370117325586,0.0,0.0,0.0,0.0,False,-0.04102551081883965,-43.63725694934851,-0.051847387409113876
2005-01-12,2005-01-13,1.1032706620381154,1148.7549203130695,1148.7549203130695,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.1032706620381154,1.1032706620381154,0.0,0.0,0.0,0.0,False,0.12620353133340867,128.73066328293908,0.0
2005-01-13,2005-01-14,1.0514819500063157,1094.8311282552768,1094.8311282552768,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0514819500063157,1.0514819500063157,0.0,0.0,0.0,0.0,False,-0.04694107603308195,-53.92379205779275,-0.04694107603308195
2005-01-14,2005-01-18,1.0454944461697686,1088.5967791247376,1088.5967791247376,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0454944461697686,1.0454944461697686,0.0,0.0,0.0,0.0,False,-0.0056943477123035935,-6.234349130539158,-0.05236812493646348
2005-01-18,2005-01-19,1.055074031583196,1098.5712996634281,1098.5712996634281,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.055074031583196,1.055074031583196,0.0,0.0,0.0,0.0,False,0.00916273199587292,9.974520538690513,-0.04368522803450969
2005-01-19,2005-01-20,1.0425012885606797,1085.4802233700857,1085.4802233700857,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0425012885606797,1.0425012885606797,0.0,0.0,0.0,0.0,False,-0.011916455761545208,-13.09107629334244,-0.05508111070874855
2005-01-20,2005-01-21,1.067348163618498,1111.3514542105256,1111.3514542105256,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.067348163618498,1.067348163618498,0.0,0.0,0.0,0.0,False,0.02383390344977232,25.87123084043992,-0.03256000513351476
2005-01-21,2005-01-24,1.0624082046930985,1106.2078368580856,1106.2078368580856,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0624082046930985,1.0624082046930985,0.0,0.0,0.0,0.0,False,-0.004628254485070982,-5.14361735244006,-0.037037563628792625
2005-01-24,2005-01-25,1.0682450871912146,1112.2853550226794,1112.2853550226794,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0682450871912146,1.0682450871912146,0.0,0.0,0.0,0.0,False,0.005494011127109344,6.077518164593812,-0.03174703728838102
2005-01-25,2005-01-26,1.0875540832266717,1132.390398114336,1132.390398114336,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0875540832266717,1.0875540832266717,0.0,0.0,0.0,0.0,False,0.018075436308560233,20.105043091656626,-0.014245442530312458
2005-01-26,2005-01-27,1.0800695594628504,1124.5973117976869,1124.5973117976869,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0800695594628504,1.0800695594628504,0.0,0.0,0.0,0.0,False,-0.0068819784498581615,-7.7930863166491235,-0.02102938415166833
2005-01-27,2005-01-28,1.0869555721310715,1131.7672123544044,1131.7672123544044,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.0869555721310715,1.0869555721310715,0.0,0.0,0.0,0.0,False,0.00637552702776456,7.169900556717494,-0.014787930530939963
2005-01-28,2005-01-31,1.116292705795673,1162.3138205482956,1162.3138205482956,0.0,1041.2267450227755,1.0,1.0,1.0,0.0,1.116292705795673,1.116292705795673,0.0,0.0,0.0,0.0,False,0.026990186551124173,30.54660819389119,0.0
2005-01-31,2005-02-01,1.1532624762982118,1200.8077343528928,1199.60692661854,1199.60692661854,0.0,1.0,0.0,0.0,-1041.2267450227755,1.1532624762982118,1.1521092138219136,1.999000999000999,0.0,2.39921625245329,0.0,2,0.032085229832896855,37.29310607024445,0.0
2005-02-01,2005-02-02,1.166732961684851,1204.9004812644368,1204.9004812644368,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.166732961684851,1.166732961684851,0.0,0.0,0.0,0.0,False,0.0044127409807630524,5.293554645896847,0.0
2005-02-02,2005-02-03,1.1839459157537389,1222.6765254173642,1222.6765254173642,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.1839459157537389,1.1839459157537389,0.0,0.0,0.0,0.0,False,0.0147531222946089,17.776044152927398,0.0
2005-02-03,2005-02-04,1.1655362282031085,1203.6645988513658,1203.6645988513658,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.1655362282031085,1.1655362282031085,0.0,0.0,0.0,0.0,False,-0.015549432880056835,-19.011926565998465,-0.015549432880056835
2005-02-04,2005-02-07,1.181401376211064,1220.0487459508975,1220.0487459508975,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.181401376211064,1.181401376211064,0.0,0.0,0.0,0.0,False,0.013611887493548247,16.384147099531674,-0.0021492025174604246
2005-02-07,2005-02-08,1.1834965552111663,1222.2124648724173,1222.2124648724173,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.1834965552111663,1.1834965552111663,0.0,0.0,0.0,0.0,False,0.0017734692394060225,2.1637189215198305,-0.00037954482260837974
2005-02-08,2005-02-09,1.2129835035870031,1252.6640244458772,1252.6640244458772,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.2129835035870031,1.2129835035870031,0.0,0.0,0.0,0.0,False,0.02491511128274948,30.451559573459917,0.0
2005-02-09,2005-02-10,1.1782581789462776,1216.8027247777397,1216.8027247777397,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.1782581789462776,1.1782581789462776,0.0,0.0,0.0,0.0,False,-0.02862802712323509,-35.86129966813746,-0.02862802712323509
2005-02-10,2005-02-11,1.1953214104166618,1234.4241484331603,1234.4241484331603,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.1953214104166618,1.1953214104166618,0.0,0.0,0.0,0.0,False,0.01448174243580791,17.621423655420585,-0.014560868402671123
2005-02-11,2005-02-14,1.2382787806714104,1278.7867899231692,1278.7867899231692,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.2382787806714104,1.2382787806714104,0.0,0.0,0.0,0.0,False,0.03593792421050557,44.362641490008855,0.0
2005-02-14,2005-02-15,1.297101860329032,1339.5341582726278,1339.5341582726278,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.297101860329032,1.297101860329032,0.0,0.0,0.0,0.0,False,0.0475039066935532,60.74736834945861,0.0
2005-02-15,2005-02-16,1.3194037253249513,1362.5655876991807,1362.5655876991807,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.3194037253249513,1.3194037253249513,0.0,0.0,0.0,0.0,False,0.017193611140347898,23.031429426552904,0.0
2005-02-16,2005-02-17,1.356823282392573,1401.2092566449612,1401.2092566449612,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.356823282392573,1.356823282392573,0.0,0.0,0.0,0.0,False,0.02836096059862636,38.64366894578052,0.0
2005-02-17,2005-02-18,1.313267291305826,1356.2284115451666,1356.2284115451666,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.313267291305826,1.313267291305826,0.0,0.0,0.0,0.0,False,-0.03210144729381548,-44.98084509979458,-0.03210144729381548
2005-02-18,2005-02-22,1.291713504389078,1333.9695321940956,1333.9695321940956,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.291713504389078,1.291713504389078,0.0,0.0,0.0,0.0,False,-0.016412338188455444,-22.258879351071073,-0.047986925672945935
2005-02-22,2005-02-23,1.2979994840900004,1340.4611461414058,1340.4611461414058,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.2979994840900004,1.2979994840900004,0.0,0.0,0.0,0.0,False,0.004866388467383409,6.49161394731027,-0.04335406022724253
2005-02-23,2005-02-24,1.324343380681554,1367.6668347813377,1367.6668347813377,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.324343380681554,1.324343380681554,0.0,0.0,0.0,0.0,False,0.02029576815280687,27.20568863993185,-0.02393819602929048
2005-02-24,2005-02-25,1.34140620699576,1385.2878400266418,1385.2878400266418,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.34140620699576,1.34140620699576,0.0,0.0,0.0,0.0,False,0.012883989577857413,17.621005245304104,-0.011362625919587144
2005-02-25,2005-02-28,1.3375146945685303,1381.2690239389876,1381.2690239389876,0.0,1032.7131578801623,1.0,1.0,1.0,0.0,1.3375146945685303,1.3375146945685303,0.0,0.0,0.0,0.0,False,-0.002901069345686902,-4.018816087654159,-0.014230731499532245
