decision_date,event_date,event_time,side,reference_price,fill_price,signed_share_delta,cash_after,shares_after,equity_at_reference_after,target_exposure_after,slippage
2015-03-12,2015-03-13,open,sell,27.635939424321684,27.622121454609523,-2256.170455135725,62320.21433406065,0.0,62320.21433406065,0.0,31.175695014537407
2015-03-12,2015-03-13,close,buy,27.45599365234375,27.46972164916992,2268.687507284729,0.0,2268.687507284729,62289.06979916108,1.0,31.144534899574992
2015-04-06,2015-04-07,open,sell,28.355722521723493,28.34154466046263,-2268.687507284729,64298.108308343784,0.0,64298.108308343784,0.0,32.16513672253338
2015-04-06,2015-04-07,close,buy,27.99361228942871,28.007609095573425,2295.7371366092807,0.0,2295.7371366092807,64265.97532068344,1.0,32.13298766034139
2015-08-05,2015-08-06,open,sell,25.98790328524178,25.97490933359916,-2295.7371366092807,59631.56397720262,0.0,59631.56397720262,0.0,29.830697337269083
2015-08-05,2015-08-06,close,buy,25.799665451049805,25.812565283775328,2310.1758125018464,0.0,2310.1758125018464,59601.763095654795,1.0,29.800881547823458
2015-08-12,2015-08-13,open,sell,26.00358526058621,25.99058346795592,-2310.1758125018464,60042.81728048212,0.0,60042.81728048212,0.0,30.03642685366354
2015-08-12,2015-08-13,close,buy,25.80414390563965,25.817045977592468,2325.704394398779,0.0,2325.704394398779,60012.810875044604,1.0,30.006405437520915
2015-08-14,2015-08-17,open,sell,26.003583047125638,25.990581255602077,-2325.704394398779,60446.40903913229,0.0,60446.40903913229,0.0,30.238323681401482
2015-08-14,2015-08-17,close,buy,26.254566192626953,26.267693475723267,2301.169270724023,0.0,2301.169270724023,60416.20093866296,1.0,30.20810046933128
2015-08-24,2015-08-25,open,sell,24.898808508281267,24.88635910402713,-2301.169270724023,57267.72483039026,0.0,57267.72483039026,0.0,28.648186508443004
2015-08-24,2015-08-25,close,buy,23.24725341796875,23.25887704467773,2462.1878657505818,0.0,2462.1878657505818,57239.10527775139,1.0,28.61955263886926
2015-08-26,2015-08-27,open,sell,25.14980034129892,25.137225441128273,-2462.1878657505818,61892.57145978285,0.0,61892.57145978285,0.0,30.961766613194687
2015-08-26,2015-08-27,close,buy,25.30442237854004,25.31707458972931,2444.6968088837393,0.0,2444.6968088837393,61861.64063946311,1.0,30.930820319730863
2015-09-02,2015-09-03,open,sell,25.20806335803556,25.19545932635654,-2444.6968088837393,61595.259013503884,0.0,61595.259013503884,0.0,30.813036024765193
2015-09-02,2015-09-03,close,buy,24.732990264892578,24.74535676002502,2489.164315182078,0.0,2489.164315182078,61564.47677511634,1.0,30.78223838755145
2015-09-11,2015-09-14,open,sell,26.124595494971757,26.111533197224272,-2489.164315182078,64995.89664922285,0.0,64995.89664922285,0.0,32.51420542732295
2015-09-11,2015-09-14,close,buy,25.839998245239258,25.852918244361877,2514.064216460262,0.0,2514.064216460262,64963.41494175197,1.0,32.481707470875484
2015-09-24,2015-09-25,open,sell,26.093224618447103,26.08017800613788,-2514.064216460262,65567.24228414519,0.0,65567.24228414519,0.0,32.80002115264305
2015-09-24,2015-09-25,close,buy,25.70554542541504,25.718398198127744,2549.429469869487,0.0,2549.429469869487,65534.47504662188,1.0,32.767237523304566
2015-10-02,2015-10-05,open,sell,24.62318824970244,24.61087665557759,-2549.429469869487,62743.69422505252,0.0,62743.69422505252,0.0,31.38754088296279
2015-10-02,2015-10-05,close,buy,24.824871063232422,24.837283498764037,2526.189880152344,0.0,2526.189880152344,62712.3380560245,1.0,31.356169028010527
2015-11-16,2015-11-17,open,sell,25.862842536209094,25.84991111494099,-2526.189880152344,65301.78386140152,0.0,65301.78386140152,0.0,32.667225543468824
2015-11-16,2015-11-17,close,buy,25.586030960083008,25.598823975563047,2550.968119619066,0.0,2550.968119619066,65269.149286758155,1.0,32.63457464337233
2016-01-04,2016-01-05,open,sell,23.799123944607224,23.78722438263492,-2550.968119619066,60680.451054327,0.0,60680.451054327,0.0,30.355403228776375
2016-01-04,2016-01-05,close,buy,23.11496925354004,23.126526738166806,2623.8462758086007,0.0,2623.8462758086007,60650.12599133134,1.0,30.325062995657692
2016-01-22,2016-01-25,open,sell,22.847157496142078,22.83573391739401,-2623.8462758086007,59917.45539451042,0.0,59917.45539451042,0.0,29.973714554526502
2016-01-22,2016-01-25,close,buy,22.379053115844727,22.390242642402647,2676.052079982319,0.0,2676.052079982319,59887.511638691074,1.0,29.943755819341128
2016-01-29,2016-02-01,open,sell,21.71064904205831,21.699793717537283,-2676.052079982319,58069.7781130029,0.0,58069.7781130029,0.0,29.04941376338034
2016-01-29,2016-02-01,close,buy,21.70164680480957,21.712497628211974,2674.4863307457713,0.0,2674.4863307457713,58040.75773413584,1.0,29.020378867064803
2016-09-12,2016-09-13,open,sell,24.607191842824413,24.594888246903004,-2674.4863307457713,65778.69242256192,0.0,65778.69242256192,0.0,32.905799110828546
2016-09-12,2016-09-13,close,buy,24.70789909362793,24.720253043174743,2660.9231025134427,0.0,2660.9231025134427,65745.81951280551,1.0,32.872909756401995
2016-09-14,2016-09-15,open,sell,26.06060255423702,26.047572252959903,-2660.9231025134427,69310.58677228913,0.0,69310.58677228913,0.0,34.67262970098784
2016-09-14,2016-09-15,close,buy,26.45199203491211,26.465218030929563,2618.931258804924,0.0,2618.931258804924,69275.94879789019,1.0,34.637974398938844
2017-08-09,2017-08-10,open,sell,37.24393341139579,37.22531144469009,-2618.931258804924,97490.53176124756,0.0,97490.53176124756,0.0,48.76965070596815
2017-08-09,2017-08-10,close,buy,36.177162170410156,36.19525075149536,2693.461980152738,0.0,2693.461980152738,97441.81085581965,1.0,48.7209054279011
2017-08-29,2017-08-30,open,sell,38.15234072332967,38.13326455296801,-2693.461980152738,102710.49825252542,0.0,102710.49825252542,0.0,51.380939596059626
2017-08-29,2017-08-30,close,buy,38.04752731323242,38.066551076889034,2698.182402841402,0.0,2698.182402841402,102659.16866819133,1.0,51.32958433408539
2018-02-06,2018-02-07,open,sell,38.123522206399215,38.10446044529602,-2698.182402841402,102812.78464326398,0.0,102812.78464326398,0.0,51.43210837580841
2018-02-06,2018-02-07,close,buy,37.29368209838867,37.31232893943786,2755.464147256548,0.0,2755.464147256548,102761.40394129333,1.0,51.380701970634135
2018-02-12,2018-02-13,open,sell,38.011387447072025,37.99238175334849,-2755.464147256548,104686.64579023563,0.0,104686.64579023563,0.0,52.36950764894072
2018-02-12,2018-02-13,close,buy,38.57234573364258,38.5916319065094,2712.6773504640973,0.0,2712.6773504640973,104634.32862592267,1.0,52.317164312959335
2018-02-14,2018-02-15,open,sell,39.85150811191413,39.831582357858174,-2712.6773504640973,108050.2312953072,0.0,108050.2312953072,0.0,54.05214171850539
2018-02-14,2018-02-15,close,buy,40.60258483886719,40.62288613128662,2659.8364022217984,0.0,2659.8364022217984,107996.23317871784,1.0,53.998116589356194
2018-03-26,2018-03-27,open,sell,40.76453853670361,40.74415626743526,-2659.8364022217984,108372.79001793773,0.0,108372.79001793773,0.0,54.21350175985216
2018-03-26,2018-03-27,close,buy,39.51118469238281,39.530940284729,2741.4675501610236,0.0,2741.4675501610236,108318.63070258645,1.0,54.1593153512792
2018-04-04,2018-04-05,open,sell,40.50637346026514,40.48612027353501,-2741.4675501610236,110991.38496181257,0.0,110991.38496181257,0.0,55.52345420800413
2018-04-04,2018-04-05,close,buy,40.55801010131836,40.57828910636901,2735.2406275894905,0.0,2735.2406275894905,110935.91700331093,1.0,55.467958501640226
2018-04-30,2018-05-01,open,sell,39.05820292848709,39.03867382702285,-2735.2406275894905,106780.16669888739,0.0,106780.16669888739,0.0,53.41679174531645
2018-04-30,2018-05-01,close,buy,39.6895751953125,39.709419982910156,2689.038690185922,0.0,2689.038690185922,106726.80329723879,1.0,53.363401648617405
2018-07-02,2018-07-03,open,sell,44.24626212598361,44.22413899492062,-2689.038690185922,118920.4207975015,0.0,118920.4207975015,0.0,59.48995537643506
2018-07-02,2018-07-03,close,buy,43.33443069458008,43.356097909927364,2742.8764702155536,0.0,2742.8764702155536,118860.99030235034,1.0,59.430495151163164
2018-09-11,2018-09-12,open,sell,53.185258631754344,53.15866600243847,-2742.8764702155536,145807.654166136,0.0,145807.654166136,0.0,72.9402972316679
2018-09-11,2018-09-12,close,buy,52.27022933959961,52.29636445426941,2788.103067731173,0.0,2788.103067731173,145734.78677274962,1.0,72.8673933863726
2018-09-13,2018-09-14,open,sell,53.37678363174455,53.350095239928685,-2788.103067731173,148745.5642021954,0.0,148745.5642021954,0.0,74.40998709463005
2018-09-13,2018-09-14,close,buy,52.92517852783203,52.951641117095946,2809.0831759730195,0.0,2809.0831759730195,148671.22858790145,1.0,74.33561429394658
2018-10-09,2018-10-10,open,sell,53.30820910217498,53.28155499762389,-2809.0831759730195,149672.31973350645,0.0,149672.31973350645,0.0,74.87359666507837
2018-10-09,2018-10-10,close,buy,51.156585693359375,51.18216398620605,2924.306205064799,0.0,2924.306205064799,149597.52097301994,1.0,74.79876048649434
2018-10-16,2018-10-17,open,sell,52.56106147229426,52.53478094155812,-2924.306205064799,153627.78588911836,0.0,153627.78588911836,0.0,76.85231910410403
2018-10-16,2018-10-17,close,buy,52.29861068725586,52.32475999259948,2936.043775658916,0.0,2936.043775658916,153551.01038392642,1.0,76.77550519194752
2018-10-23,2018-10-24,open,sell,52.632001523575305,52.60568552281352,-2936.043775658916,154452.595543527,0.0,154452.595543527,0.0,77.26493023686331
2018-10-23,2018-10-24,close,buy,50.856319427490234,50.881747587203975,3035.520650677682,0.0,3035.520650677682,154375.40783960721,1.0,77.18770391979014
2018-11-01,2018-11-02,open,sell,49.5464321657824,49.52165894969951,-3035.520650677682,150324.0183976301,0.0,150324.0183976301,0.0,75.19960900331834
2018-11-01,2018-11-02,close,buy,49.0569953918457,49.08152388954162,3062.74146532075,0.0,3062.74146532075,150248.8939506548,1.0,75.12444697531365
2018-11-15,2018-11-16,open,sell,45.19936660019544,45.176766916895346,-3062.74146532075,138364.75730550603,0.0,138364.75730550603,0.0,69.21698714631304
2018-11-15,2018-11-16,close,buy,45.91828536987305,45.94124451255798,3011.776428208953,0.0,3011.776428208953,138295.60950075567,1.0,69.14780475036568
2018-11-27,2018-11-28,open,sell,41.93219937738621,41.91123327769752,-3011.776428208953,126227.26446293604,0.0,126227.26446293604,0.0,63.14520483388299
2018-11-27,2018-11-28,close,buy,42.931095123291016,42.952560670852655,2938.7599363451477,0.0,2938.7599363451477,126164.18237175018,1.0,63.082091185857884
2018-12-06,2018-12-07,open,sell,41.16345841264806,41.14287668344174,-2938.7599363451477,120909.03766328751,0.0,120909.03766328751,0.0,60.484761212238546
2018-12-06,2018-12-07,close,buy,39.97712326049805,39.997111822128296,3022.944211596671,0.0,3022.944211596671,120848.6133566092,1.0,60.424306678306145
2018-12-10,2018-12-11,open,sell,40.72926047741938,40.70889584718067,-3022.944211596671,123060.72106172655,0.0,123060.72106172655,0.0,61.56114110141473
2018-12-10,2018-12-11,close,buy,40.01034164428711,40.03034681510925,3074.185732891975,0.0,3074.185732891975,122999.22145100108,1.0,61.499610725483585
2018-12-26,2018-12-27,open,sell,36.975687922541674,36.95720007858041,-3074.185732891975,113613.29720920607,0.0,113613.29720920607,0.0,56.83506613766148
2018-12-26,2018-12-27,close,buy,37.04924011230469,37.067764732360835,3065.0161408308386,0.0,3065.0161408308386,113556.51894973122,1.0,56.77825947485219
