strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,static_1_10_decision_date,static_1_10_fill_date,static_1_10_adjusted_open,static_1_10_equity_before_fill,static_1_10_equity,static_1_10_cash,static_1_10_shares,static_1_10_holding_exposure_for_return,static_1_10_target_exposure,static_1_10_new_exposure_after_fill,static_1_10_signed_share_delta,static_1_10_reference_price,static_1_10_fill_price,static_1_10_turnover,static_1_10_fees,static_1_10_slippage,static_1_10_margin_interest,static_1_10_trade_executed,static_1_10_daily_return,static_1_10_monetary_pnl,static_1_10_drawdown,active_daily_return
2023-12-29,2024-01-02,185.0552731,1000,997.804829375,-99.7804829375,5.93112151806,0,1.1,1.1,5.93112151806,185.0552731,185.425383646,1.09758531231,0,2.19517062463,0,True,-0.00219517062463,-2.19517062463,-0.00219517062463,2023-12-29,2024-01-02,185.0552731,1000,998.003992016,-1.13686837722e-13,5.39300488605,0,1,1,5.39300488605,185.0552731,185.425383646,0.998003992016,0,1.99600798403,0,True,-0.00199600798403,-1.99600798403,-0.00199600798403,2023-12-29,2024-01-02,185.0552731,1000,997.804829375,-99.7804829375,5.93112151806,0,1.1,1.1,5.93112151806,185.0552731,185.425383646,1.09758531231,0,2.19517062463,0,True,-0.00219517062463,-2.19517062463,-0.00219517062463,-0.000199162640594
2024-01-02,2024-01-03,182.158096385,980.588517679,980.585001071,-98.0585001071,5.92146889204,1.10178916608,1.1,1.1,-0.00965262601895,182.158096385,181.793780192,0.00179311092168,0,0.00351660796146,0.0328045423356,True,-0.0172577119266,-17.2198283043,-0.0194149989289,2024-01-02,2024-01-03,182.158096385,982.379503838,982.379503838,-1.13724214216e-13,5.39300488605,1,1,1,0,182.158096385,182.158096385,0,0,0,3.73764945934e-17,False,-0.0156557371543,-15.624488178,-0.017620496162,2024-01-02,2024-01-03,182.158096385,980.588517679,980.585001071,-98.0585001071,5.92146889204,1.10178916608,1.1,1.1,-0.00965262601895,182.158096385,181.793780192,0.00179311092168,0,0.00351660796146,0.0328045423356,True,-0.0172577119266,-17.2198283043,-0.0194149989289,-0.00160197477226
2024-01-03,2024-01-04,180.11123597,968.432342387,968.429841878,-96.8429841878,5.91452732156,1.10128816875,1.1,1.1,-0.00694157048707,180.11123597,179.751013498,0.00129100896911,0,0.00250050968,0.0322384109941,True,-0.012395824105,-12.1551591933,-0.0315701581222,2024-01-03,2024-01-04,180.11123597,971.34077562,971.34077562,-1.13761602999e-13,5.39300488605,1,1,1,0,180.11123597,180.11123597,0,0,0,3.7388782756e-17,False,-0.0112367248858,-11.0387282181,-0.0286592243801,2024-01-03,2024-01-04,180.11123597,968.432342387,968.429841878,-96.8429841878,5.91452732156,1.10128816875,1.1,1.1,-0.00694157048707,180.11123597,179.751013498,0.00129100896911,0,0.00250050968,0.0322384109941,True,-0.012395824105,-12.1551591933,-0.0315701581222,-0.00115909921919
2024-01-04,2024-01-05,179.953046197,967.462385354,967.268247433,-4.26325641456e-14,5.37511460835,1.10013290898,1,1,-0.539412713205,179.953046197,179.593140105,0.100333576135,0,0.194137921798,0.031838789322,True,-0.00119946163885,-1.16159444525,-0.0327317525675,2024-01-04,2024-01-05,179.953046197,970.487657401,970.487657401,-1.13799004074e-13,5.39300488605,1,1,1,0,179.953046197,179.953046197,0,0,0,3.74010749586e-17,False,-0.000878289308837,-0.853118218464,-0.0295123425985,2024-01-04,2024-01-05,179.953046197,967.462385354,967.462127618,-96.7462127618,5.91381120169,1.10013290898,1.1,1.1,-0.000716119865058,179.953046197,179.593140105,0.000133202027397,0,0.000257735902319,0.031838789322,True,-0.000999261089968,-0.967714259352,-0.0325378723816,-0.000321172330011
2024-01-05,2024-01-08,180.051900532,967.799600811,967.799600811,-4.2674612702e-14,5.37511460835,1,1,1,0,180.051900532,180.051900532,0,0,0,4.20485564176e-17,False,0.000549334044464,0.531353378443,-0.032200399189,2024-01-05,2024-01-08,180.051900532,971.020779311,971.020779311,-1.13911244188e-13,5.39300488605,1,1,1,0,180.051900532,180.051900532,0,0,0,1.12240113607e-16,False,0.000549334044463,0.533121909942,-0.0289792206886,2024-01-05,2024-01-08,180.051900532,967.951312568,967.951219358,-96.7951219358,5.91355235989,1.10004804211,1.1,1.1,-0.00025884180054,180.051900532,179.691796731,4.81480395957e-05,0,9.32099162486e-05,0.0954209221761,True,0.000505540967153,0.489091739681,-0.0320487806419,2.22044604925e-16
2024-01-08,2024-01-09,181.861418292,977.525966157,977.330890131,-97.7330890131,5.91144613982,1,1.1,1.1,0.536331531466,181.861418292,182.225141129,0.0997804829375,0,0.195076025974,1.40300096555e-17,True,0.0098484121213,9.53128931961,-0.0226691098694,2024-01-08,2024-01-09,181.861418292,980.779517432,980.779517432,-1.1394869446e-13,5.39300488605,1,1,1,0,181.861418292,181.861418292,0,0,0,3.74502720617e-17,False,0.0100499786706,9.75873812081,-0.0192204825678,2024-01-08,2024-01-09,181.861418292,978.620074324,978.618008743,-97.8618008743,5.91923135609,1.09894232453,1.1,1.1,0.00567899620396,181.861418292,182.225141129,0.00105535368753,0,0.00206558060826,0.0318230537871,True,0.0110199658536,10.6667893852,-0.0213819912567,-0.000201566549326
2024-01-09,2024-01-10,182.286616409,979.812294472,979.811863402,-97.9811863402,5.91262853507,1.09977954042,1.1,1.1,0.0011823952587,182.286616409,182.651189642,0.000219975634294,0,0.000431069661932,0.0321314265248,True,0.00253851924316,2.48097327153,-0.0201881365979,2024-01-09,2024-01-10,182.286616409,983.072612955,983.072612955,-1.13986157044e-13,5.39300488605,1,1,1,0,182.286616409,182.286616409,0,0,0,3.74625844799e-17,False,0.00233803365798,2.29309552281,-0.016927387045,2024-01-09,2024-01-10,182.286616409,981.102681028,981.10224939,-98.110224939,5.92041530854,1.09977954042,1.1,1.1,0.00118395244159,182.286616409,182.651189642,0.000219975634294,0,0.000431637369134,0.0321737427532,True,0.00253851924316,2.48424064689,-0.0188977506098,0.000200485585181
2024-01-10,2024-01-11,184.452104996,992.583380018,992.580895607,-99.2580895607,5.91936310618,1.0987457591,1.1,1.1,0.0067345711022,184.452104996,184.821009206,0.00125148762416,0,0.00248441163208,0.0322129927694,True,0.0130321265555,12.7690322044,-0.00741910439344,2024-01-10,2024-01-11,184.452104996,994.751103483,994.751103483,-1.14023631945e-13,5.39300488605,1,1,1,0,184.452104996,184.452104996,0,0,0,3.7474900946e-17,False,0.0118795807896,11.6784905276,-0.00524889651738,2024-01-10,2024-01-11,184.452104996,993.890585752,993.888098068,-99.3888098068,5.92715874889,1.0987457591,1.1,1.1,0.00674344035201,184.452104996,184.821009206,0.00125148762416,0,0.00248768353568,0.0322554164183,True,0.0130321265555,12.7858486779,-0.00611190193182,0.00115254576594
2024-01-11,2024-01-12,183.977497981,989.738891558,989.738256494,-98.9738256494,5.91763717896,1.10032011797,1.1,1.1,-0.00172592721853,183.977497981,183.609542985,0.000320823778949,0,0.000635063542725,0.0326327965679,True,-0.00286388658607,-2.84263911252,-0.010261743506,2024-01-11,2024-01-12,183.977497981,992.191545534,992.191545534,-1.14061119166e-13,5.39300488605,1,1,1,0,183.977497981,183.977497981,0,0,0,3.74872214614e-17,False,-0.00257306369398,-2.55955794892,-0.0078084544663,2024-01-11,2024-01-12,183.977497981,991.042351176,991.041715276,-99.1041715276,5.92543054867,1.10032011797,1.1,1.1,-0.00172820021846,183.977497981,183.609542985,0.000320823778949,0,0.000635899904406,0.0326757730872,True,-0.00286388658607,-2.84638279211,-0.00895828472393,-0.000290822892089
2024-01-12,2024-01-16,180.121143815,966.787594346,966.782733204,-96.6782733204,5.90414308949,1.10250853816,1.1,1.1,-0.0134940894717,180.121143815,179.760901527,0.00251406911363,0,0.00486114166076,0.130157359758,True,-0.0231935293387,-22.9555232896,-0.0332172667956,2024-01-12,2024-01-16,180.121143815,971.394208674,971.394208674,-1.14211117351e-13,5.39300488605,1,1,1,0,180.121143815,180.121143815,0,0,0,1.49998184109e-16,False,-0.0209610099516,-20.7973368598,-0.0286057913261,2024-01-12,2024-01-16,180.121143815,968.060827721,968.055960177,-96.8055960177,5.91191868784,1.10250853816,1.1,1.1,-0.0135118608262,180.121143815,179.760901527,0.00251406911363,0,0.00486754365417,0.130328773516,True,-0.0231935293387,-22.9857550991,-0.0319440398231,-0.00223251938712
