strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,static_1_10_decision_date,static_1_10_fill_date,static_1_10_adjusted_open,static_1_10_equity_before_fill,static_1_10_equity,static_1_10_cash,static_1_10_shares,static_1_10_holding_exposure_for_return,static_1_10_target_exposure,static_1_10_new_exposure_after_fill,static_1_10_signed_share_delta,static_1_10_reference_price,static_1_10_fill_price,static_1_10_turnover,static_1_10_fees,static_1_10_slippage,static_1_10_margin_interest,static_1_10_trade_executed,static_1_10_daily_return,static_1_10_monetary_pnl,static_1_10_drawdown,active_daily_return
2023-12-29,2024-01-02,185.0552731,1000,998.90120867,-99.890120867,5.93763858296,0,1.1,1.1,5.93763858296,185.0552731,185.240328373,1.09879132954,0,1.09879132954,0,True,-0.00109879132954,-1.09879132954,-0.00109879132954,2023-12-29,2024-01-02,185.0552731,1000,999.000999001,0,5.39839250332,0,1,1,5.39839250332,185.0552731,185.240328373,0.999000999001,0,0.999000999001,0,True,-0.000999000999001,-0.999000999001,-0.000999000999001,2023-12-29,2024-01-02,185.0552731,1000,998.90120867,-99.890120867,5.93763858296,0,1.1,1.1,5.93763858296,185.0552731,185.240328373,1.09879132954,0,1.09879132954,0,True,-0.00109879132954,-1.09879132954,-0.00109879132954,-9.97903305366e-05
2024-01-02,2024-01-03,182.158096385,981.66597984,981.664221542,-98.1664221542,5.92798599198,1.10178916608,1.1,1.1,-0.00965259097987,182.158096385,181.975938289,0.00179113632762,0,0.00175829759808,0.0328405876823,True,-0.0172559478138,-17.236987128,-0.0183357784575,2024-01-02,2024-01-03,182.158096385,983.360901944,983.360901944,0,5.39839250332,1,1,1,0,182.158096385,182.158096385,0,0,0,0,False,-0.0156557371543,-15.6400970573,-0.0166390980563,2024-01-02,2024-01-03,182.158096385,981.66597984,981.664221542,-98.1664221542,5.92798599198,1.10178916608,1.1,1.1,-0.00965259097987,182.158096385,181.975938289,0.00179113632762,0,0.00175829759808,0.0328405876823,True,-0.0172559478138,-17.236987128,-0.0183357784575,-0.00160021065949
2024-01-03,2024-01-04,180.11123597,969.498187784,969.496937531,-96.9496937531,5.92104443423,1.10128816875,1.1,1.1,-0.00694155774985,180.11123597,179.931124734,0.00128958729541,0,0.00125025254588,0.0322738922151,True,-0.0123945476918,-12.1672840112,-0.0305030624687,2024-01-03,2024-01-04,180.11123597,972.311146025,972.311146025,0,5.39839250332,1,1,1,0,180.11123597,180.11123597,0,0,0,0,False,-0.0112367248858,-11.0497559186,-0.0276888539749,2024-01-03,2024-01-04,180.11123597,969.498187784,969.496937531,-96.9496937531,5.92104443423,1.10128816875,1.1,1.1,-0.00694155774985,180.11123597,179.931124734,0.00128958729541,0,0.00125025254588,0.0322738922151,True,-0.0123945476918,-12.1672840112,-0.0305030624687,-0.001157822806
2024-01-04,2024-01-05,179.953046197,968.528414985,968.431336338,7.1054273576e-14,5.38157789936,1.10013290898,1,1,-0.53946653487,179.953046197,179.773093151,0.100233142125,0,0.0970786462713,0.0318738719188,True,-0.00109912796177,-1.06560119289,-0.0315686636616,2024-01-04,2024-01-05,179.953046197,971.457175541,971.457175541,0,5.39839250332,1,1,1,0,179.953046197,179.953046197,0,0,0,0,False,-0.000878289308837,-0.853970484417,-0.0285428244593,2024-01-04,2024-01-05,179.953046197,968.528414985,968.528286117,-96.8528286117,5.92032831475,1.10013290898,1.1,1.1,-0.000716119476571,179.953046197,179.773093151,0.000133055343815,0,0.00012886788125,0.0318738719188,True,-0.000999127874472,-0.968651414502,-0.0314717138833,-0.000220838652935
2024-01-05,2024-01-08,180.051900532,968.963328641,968.963328641,7.1054273576e-14,5.38157789936,1,1,1,0,180.051900532,180.051900532,0,0,0,0,False,0.000549334044463,0.531992302776,-0.0310366713589,2024-01-05,2024-01-08,180.051900532,971.99083004,971.99083004,0,5.39839250332,1,1,1,0,180.051900532,180.051900532,0,0,0,0,False,0.000549334044463,0.533654499263,-0.02800916996,2024-01-05,2024-01-08,180.051900532,969.018010156,969.017963551,-96.9017963551,5.92006947306,1.10004804211,1.1,1.1,-0.000258841694638,180.051900532,179.871848632,4.8095018429e-05,0,4.66049390565e-05,0.0955260775348,True,0.000505589192586,0.489677434175,-0.0309820364491,0
2024-01-08,2024-01-09,181.861418292,978.701389427,978.603626827,-97.8603626827,5.91914436618,1,1.1,1.1,0.537566466823,181.861418292,182.04327971,0.099890120867,0,0.0977626000826,0,True,0.00994908465617,9.64029818538,-0.0213963731735,2024-01-08,2024-01-09,181.861418292,981.75931715,981.75931715,0,5.39839250332,1,1,1,0,181.861418292,181.861418292,0,0,0,0,False,0.0100499786706,9.76848710994,-0.0182406828501,2024-01-08,2024-01-09,181.861418292,979.698576278,979.697541213,-97.9697541213,5.92576097479,1.09894232453,1.1,1.1,0.00569150172994,181.861418292,182.04327971,0.00105651330101,0,0.00103506457682,0.0318581248291,True,0.0110210316671,10.6795776622,-0.0203024587868,-0.000100894014451
2024-01-09,2024-01-10,182.286616409,981.088262596,981.088046543,-98.1088046543,5.92032960212,1.09977954042,1.1,1.1,0.00118523593961,182.286616409,182.468903025,0.000220217341614,0,0.000216052649078,0.0321732699231,True,0.00253873953498,2.4844197165,-0.018911953457,2024-01-09,2024-01-10,182.286616409,984.054703477,984.054703477,0,5.39839250332,1,1,1,0,182.286616409,182.286616409,0,0,0,0,False,0.00233803365798,2.29538632753,-0.0159452965225,2024-01-09,2024-01-10,182.286616409,982.184954388,982.184738093,-98.2184738093,5.92694753562,1.09977954042,1.1,1.1,0.00118656083419,182.286616409,182.468903025,0.000220217341614,0,0.000216294159629,0.0322092342317,True,0.00253873953498,2.4871968802,-0.0178152619066,0.000200705877004
2024-01-10,2024-01-11,184.452104996,993.876197775,993.874952585,-99.3874952585,5.92708035438,1.0987457591,1.1,1.1,0.00675075225767,184.452104996,184.636557101,0.00125286274791,0,0.00124519046423,0.0322549494754,True,0.0130333929628,12.7869060417,-0.00612504741529,2024-01-10,2024-01-11,184.452104996,995.744860829,995.744860829,0,5.39839250332,1,1,1,0,184.452104996,184.452104996,0,0,0,0,False,0.0118795807896,11.6901573513,-0.00425513917124,2024-01-10,2024-01-11,184.452104996,994.987184329,994.985937747,-99.4985937747,5.93370583409,1.0987457591,1.1,1.1,0.00675829846413,184.452104996,184.636557101,0.00125286274791,0,0.0012465823779,0.032291005088,True,0.0130333929628,12.8011996536,-0.005014062253,0.00115381217324
2024-01-11,2024-01-12,183.977497981,991.029243331,991.028925736,-99.1028925736,5.92535408011,1.10032011797,1.1,1.1,-0.00172627427224,183.977497981,183.793520483,0.000320470484168,0,0.000317595621435,0.0326753409069,True,-0.00286356632861,-2.84602684907,-0.00897107426436,2024-01-11,2024-01-12,183.977497981,993.182745879,993.182745879,0,5.39839250332,1,1,1,0,183.977497981,183.977497981,0,0,0,0,False,-0.00257306369398,-2.56211494987,-0.00681725412111,2024-01-11,2024-01-12,183.977497981,992.137047469,992.136729518,-99.2136729518,5.93197763013,1.10032011797,1.1,1.1,-0.00172820395675,183.977497981,183.793520483,0.000320470484168,0,0.000317950639964,0.0327118664465,True,-0.00286356632861,-2.84920822877,-0.00786327048177,-0.000290502634625
2024-01-12,2024-01-16,180.121143815,968.048334752,968.045903692,-96.8045903692,5.91185727288,1.10250853816,1.1,1.1,-0.0134968072314,180.121143815,179.941022671,0.00251130059223,0,0.00243106035637,0.130327091604,True,-0.0231910708631,-22.9830220441,-0.0319540963084,2024-01-12,2024-01-16,180.121143815,972.364632459,972.364632459,0,5.39839250332,1,1,1,0,180.121143815,180.121143815,0,0,0,0,False,-0.0209610099516,-20.8181134201,-0.0276353675412,2024-01-12,2024-01-16,180.121143815,969.130450096,969.128016318,-96.9128016318,5.91846573574,1.10250853816,1.1,1.1,-0.0135118943936,180.121143815,179.941022671,0.00251130059223,0,0.00243377787327,0.130472775389,True,-0.0231910708631,-23.0087132001,-0.0308719836819,-0.00223006091148
2024-01-16,2024-01-17,179.241077798,962.81125284,962.71431949,-2.84217094304e-14,5.3710585281,1.10057673947,1,1,-0.540798744779,179.241077798,179.06183672,0.100677416887,0,0.0969333498857,0.0318261666967,True,-0.00550757374307,-5.33158420125,-0.0372856805097,2024-01-16,2024-01-17,179.241077798,967.613690669,967.613690669,0,5.39839250332,1,1,1,0,179.241077798,179.241077798,0,0,0,0,False,-0.00488596729183,-4.75094178993,-0.0323863093311,2024-01-16,2024-01-17,179.241077798,963.887514007,963.886957483,-96.3886957483,5.91536084395,1.10057673947,1.1,1.1,-0.00310489178894,179.241077798,179.06183672,0.000577374582207,0,0.000556524150694,0.0318617430022,True,-0.00540801498581,-5.24105883541,-0.0361130425173,-0.000621606451234
