strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,static_1_10_decision_date,static_1_10_fill_date,static_1_10_adjusted_open,static_1_10_equity_before_fill,static_1_10_equity,static_1_10_cash,static_1_10_shares,static_1_10_holding_exposure_for_return,static_1_10_target_exposure,static_1_10_new_exposure_after_fill,static_1_10_signed_share_delta,static_1_10_reference_price,static_1_10_fill_price,static_1_10_turnover,static_1_10_fees,static_1_10_slippage,static_1_10_margin_interest,static_1_10_trade_executed,static_1_10_daily_return,static_1_10_monetary_pnl,static_1_10_drawdown,active_daily_return
2024-01-16,2024-01-17,179.241077798,963.557908547,963.509434396,-1.42108547152e-14,5.37549453638,1.10056461291,1,1,-0.54088216516,179.241077798,179.151457259,0.100614920375,0,0.0484741511224,0.0212336645324,True,-0.00544651780613,-5.27650989591,-0.0364905656043,2024-01-16,2024-01-17,179.241077798,968.097255732,968.097255732,2.27373675443e-13,5.40109035064,1,1,1,0,179.241077798,179.241077798,0,0,0,0,False,-0.00488596729183,-4.75331607368,-0.0319027442683,2024-01-16,2024-01-17,179.241077798,964.581239884,964.580967427,-96.4580967427,5.91961997332,1.10056461291,1.1,1.1,-0.00304012191232,179.241077798,179.151457259,0.000564923622469,0,0.0002724573641,0.0212562154078,True,-0.00539676276675,-5.23386055429,-0.0354190325732,-0.000560550514295
2024-01-17,2024-01-18,184.007128534,989.129314089,989.129314089,-1.42139694231e-14,5.37549453638,1,1,1,0,184.007128534,184.007128534,0,0,0,3.11470788278e-18,False,0.0265901700374,25.6198796932,-0.0108706859111,2024-01-17,2024-01-18,184.007128534,993.839126374,993.839126374,2.27373675443e-13,5.40109035064,1,1,1,0,184.007128534,184.007128534,0,0,0,0,False,0.0265901700374,25.7418706426,-0.00616087362572,2024-01-17,2024-01-18,184.007128534,992.773035059,992.771636795,-99.2771636795,5.93481790176,1.09718156601,1.1,1.1,0.0151979284437,184.007128534,184.099132098,0.00281688469956,0,0.00139826358629,0.0211415006559,True,0.0292258196256,28.1906693683,-0.00722836320492,0
2024-01-18,2024-01-19,187.210888017,1006.35110568,1006.30081579,-100.630081579,5.91274850034,1,1.1,1.1,0.537253963958,187.210888017,187.304493461,0.0999450302334,0,0.0502898958415,3.11539055848e-18,True,0.0173602191902,17.1715017,0,2024-01-18,2024-01-19,187.210888017,1011.1429208,1011.1429208,2.27373675443e-13,5.40109035064,1,1,1,0,187.210888017,187.210888017,0,0,0,0,False,0.0174110617799,17.3037944286,0,2024-01-18,2024-01-19,187.210888017,1011.76360655,1011.76266835,-101.176266835,5.94484085285,1.09814439106,1.1,1.1,0.0100229510891,187.210888017,187.304493461,0.00185458891957,0,0.000938202786965,0.0217593783407,True,0.0191293051158,18.9910315506,0,-5.08425896648e-05
2024-01-19,2024-01-22,190.147633498,1023.59888551,1023.59805414,-102.359805414,5.92149288867,1.09837471565,1.1,1.1,0.00874438833425,190.147633498,190.242707315,0.00162439093251,0,0.000831362374073,0.0661677248738,True,0.0171889340469,17.2972383539,0,2024-01-19,2024-01-22,190.147633498,1027.00454848,1027.00454848,2.27373675443e-13,5.40109035064,1,1,1,0,190.147633498,190.147633498,0,0,0,0,False,0.0156868305713,15.861627682,0,2024-01-19,2024-01-22,190.147633498,1029.154626,1029.15379012,-102.915379012,5.9536327027,1.09837471565,1.1,1.1,0.00879184984778,190.147633498,190.242707315,0.00162439093251,0,0.000835874721313,0.0665268603844,True,0.0171889340469,17.3911217773,0,0.00150210347556
2024-01-22,2024-01-23,192.837194153,1039.50183341,1039.50104987,-103.950104987,5.92961933447,1.09849164008,1.1,1.1,0.00812644579669,192.837194153,192.93361275,0.00150753077629,0,0.000783540502933,0.0224350258442,True,0.0155363676765,15.9029957221,0,2024-01-22,2024-01-23,192.837194153,1041.53110858,1041.53110858,2.27373675443e-13,5.40109035064,1,1,1,0,192.837194153,192.837194153,0,0,0,0,False,0.0141445917832,14.5265600978,0,2024-01-22,2024-01-23,192.837194153,1045.1438896,1045.1431018,-104.51431018,5.96180325603,1.09849164008,1.1,1.1,0.00817055333199,192.837194153,192.93361275,0.00150753077629,0,0.000787793289607,0.0225567954,True,0.0155363676765,15.989311679,0,0.00139177589336
2024-01-23,2024-01-24,193.23271418,1041.82354948,1041.82344481,-104.182344481,5.93070274953,1.09979894256,1.1,1.1,0.00108341506699,193.23271418,193.329330537,0.000200946920506,0,0.000104675616989,0.0227835846546,True,0.00223414391241,2.3223949425,0,2024-01-23,2024-01-24,193.23271418,1043.66734799,1043.66734799,2.27373675443e-13,5.40109035064,1,1,1,0,193.23271418,193.23271418,0,0,0,0,False,0.00205105674416,2.13623940451,0,2024-01-23,2024-01-24,193.23271418,1047.47820714,1047.4781019,-104.74781019,5.9628925515,1.09979894256,1.1,1.1,0.00108929546902,193.23271418,193.329330537,0.000200946920506,0,0.000105243760011,0.0229072460669,True,0.00223414391242,2.33500009849,0,0.000183087168254
2024-01-24,2024-01-25,193.034970085,1040.62784887,1040.62777763,-104.062777763,5.9299646841,1.10013683478,1.1,1.1,-0.0007380654392,193.034970085,192.9384526,0.000136910078018,0,7.12362199883e-05,0.0228344864615,True,-0.00114766775398,-1.19566717295,-0.00114766775398,2024-01-24,2024-01-25,193.034970085,1042.59931426,1042.59931426,2.27373675443e-13,5.40109035064,1,1,1,0,193.034970085,193.034970085,0,0,0,0,False,-0.00102334688117,-1.06803372554,-0.00102334688117,2024-01-24,2024-01-25,193.034970085,1046.27601668,1046.27594506,-104.627594506,5.9621504801,1.10013683478,1.1,1.1,-0.000742071402967,193.034970085,192.9384526,0.000136910078018,0,7.16228655363e-05,0.0229584241512,True,-0.00114766775398,-1.20215684056,-0.00114766775398,-0.000124320872816
2024-01-25,2024-01-26,192.095626714,1035.03469634,1035.03440512,-103.503440512,5.92693266947,1.10056241246,1.1,1.1,-0.00303201462531,192.095626714,191.999578901,0.000562721956775,0,0.000291218374827,0.0228082800577,True,-0.00537499827742,-5.59337251222,-0.0065164973192,2024-01-25,2024-01-26,192.095626714,1037.52583585,1037.52583585,2.27373675443e-13,5.40109035064,1,1,1,0,192.095626714,192.095626714,0,0,0,0,False,-0.00486618238223,-5.07347841479,-0.00588454947084,2024-01-25,2024-01-26,192.095626714,1040.65250646,1040.65221366,-104.065221366,5.95910200874,1.10056241246,1.1,1.1,-0.00304847135134,192.095626714,191.999578901,0.000562721956775,0,0.000292799007378,0.0229320755082,True,-0.00537499827742,-5.6237314024,-0.0065164973192,-0.000508815895185
2024-01-26,2024-01-29,189.860895004,1021.72124369,1021.72054361,-102.172054361,5.91955809516,1.10136962328,1.1,1.1,-0.00737457431276,189.860895004,189.765964557,0.00137037698682,0,0.000700071639647,0.0680570567752,True,-0.0128632067136,-13.3138615088,-0.0192958809808,2024-01-26,2024-01-29,189.860895004,1025.45584797,1025.45584797,2.27373675443e-13,5.40109035064,1,1,1,0,189.860895004,189.860895004,0,0,0,0,False,-0.0116334335579,-12.069987876,-0.0174495255135,2024-01-26,2024-01-29,189.860895004,1027.26679299,1027.26608912,-102.726608912,5.95168740779,1.10136962328,1.1,1.1,-0.00741460094986,189.860895004,189.765964557,0.00137037698682,0,0.000703871386219,0.0684264469254,True,-0.0128632067136,-13.3861245413,-0.0192958809808,-0.00122977315569
2024-01-29,2024-01-30,188.802837227,1015.43491526,1015.4345896,-101.54345896,5.9161083857,1.10064106197,1.1,1.1,-0.00344970946002,188.802837227,188.708435808,0.000641414751327,0,0.00032565746683,0.0223938749285,True,-0.00615232222933,-6.28595401264,-0.0253294887326,2024-01-29,2024-01-30,188.802837227,1019.74118232,1019.74118232,2.27373675443e-13,5.40109035064,1,1,1,0,188.802837227,188.802837227,0,0,0,0,False,-0.00557280516976,-5.71466565093,-0.0229250878773,2024-01-29,2024-01-30,188.802837227,1020.94634455,1020.94601712,-102.094601712,5.9482189745,1.10064106197,1.1,1.1,-0.00346843328905,188.802837227,188.708435808,0.000641414751327,0,0.000327425022853,0.0225154211313,True,-0.00615232222933,-6.32007199551,-0.0253294887326,-0.000579517059578
2024-01-30,2024-01-31,184.946510231,992.597885025,992.596731427,-99.2596731427,5.90363345166,1.10232312258,1.1,1.1,-0.0124749340382,184.946510231,184.854036976,0.00232440099917,0,0.00115359775786,0.022256100594,True,-0.022490723093,-22.8378581737,-0.0472505333084,2024-01-30,2024-01-31,184.946510231,998.912811796,998.912811796,2.27373675443e-13,5.40109035064,1,1,1,0,184.946510231,184.946510231,0,0,0,0,False,-0.0204251538379,-20.8283705237,-0.0428819932685,2024-01-30,2024-01-31,184.946510231,997.985362816,997.984202957,-99.7984202957,5.93567633084,1.10232312258,1.1,1.1,-0.0125426436627,184.946510231,184.854036976,0.00232440099917,0,0.00115985908724,0.0223768990054,True,-0.022490723093,-22.9618141639,-0.0472505333084,-0.0020655692551
