strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,static_1_10_decision_date,static_1_10_fill_date,static_1_10_adjusted_open,static_1_10_equity_before_fill,static_1_10_equity,static_1_10_cash,static_1_10_shares,static_1_10_holding_exposure_for_return,static_1_10_target_exposure,static_1_10_new_exposure_after_fill,static_1_10_signed_share_delta,static_1_10_reference_price,static_1_10_fill_price,static_1_10_turnover,static_1_10_fees,static_1_10_slippage,static_1_10_margin_interest,static_1_10_trade_executed,static_1_10_daily_return,static_1_10_monetary_pnl,static_1_10_drawdown,active_daily_return
2025-01-16,2025-01-17,230.646387415,931.539404999,931.446353415,-93.1446353415,4.44225899327,1,1.1,1.1,0.403438288372,230.646387415,230.877033802,0.099890120867,0,0.0930515837577,0,True,-0.022132663911,-21.0819896835,-0.0685536465848,2025-01-16,2025-01-17,230.646387415,931.539404999,931.539404999,2.27373675443e-13,4.03882070489,1,1,1,0,230.646387415,230.646387415,0,0,0,0,False,-0.0220349748664,-20.9889380997,-0.0684605950011,2025-01-16,2025-01-17,230.646387415,924.382319893,924.37998677,-92.437998677,4.40855803919,1.10252120466,1.1,1.1,-0.0101155863392,230.646387415,230.415741027,0.00252398103631,0,0.00233312344571,0.0311466221514,True,-0.024273811786,-22.9964370011,-0.07562001323,-9.76890445644e-05
2025-01-17,2025-01-21,222.577929105,895.481680351,895.388319864,0,4.02280820684,1.1041530262,1,1,-0.419450786427,222.577929105,222.355351176,0.104257283485,0,0.0933604874042,0.122491575244,True,-0.0387118736569,-36.0580335516,-0.104611680136,2025-01-17,2025-01-21,222.577929105,898.95234852,898.95234852,2.27373675443e-13,4.03882070489,1,1,1,0,222.577929105,222.577929105,0,0,0,0,False,-0.0349819409719,-32.5870564786,-0.10104765148,2025-01-17,2025-01-21,222.577929105,888.688157724,888.684462915,-88.8684462915,4.39195796789,1.1041530262,1.1,1.1,-0.0166000713076,222.577929105,222.355351176,0.00415759956125,0,0.00369480949464,0.12156229963,True,-0.0386156389862,-35.6955238552,-0.111315537085,-0.00372993268509
2025-01-21,2025-01-22,218.394666368,878.559856195,878.559856195,0,4.02280820684,1,1,1,0,218.394666368,218.394666368,0,0,0,0,False,-0.01879459816,-16.828463669,-0.121440143805,2025-01-21,2025-01-22,218.394666368,882.056900365,882.056900365,2.27373675443e-13,4.03882070489,1,1,1,0,218.394666368,218.394666368,0,0,0,0,False,-0.01879459816,-16.8954481554,-0.117943099635,2025-01-21,2025-01-22,218.394666368,870.282531783,870.280660314,-87.0280660314,4.38338876249,1.10214804971,1.1,1.1,-0.00856920539042,218.394666368,218.176271701,0.00215041516281,0,0.00187146875228,0.0292170234383,True,-0.020709040575,-18.4038026009,-0.129719339686,1.11022302463e-16
2025-01-22,2025-01-23,223.31324248,898.346344545,898.346344545,0,4.02280820684,1,1,1,0,223.31324248,223.31324248,0,0,0,0,False,0.0225215029016,19.7864883505,-0.101653655455,2025-01-22,2025-01-23,223.31324248,901.922147406,901.922147406,2.27373675443e-13,4.03882070489,1,1,1,0,223.31324248,223.31324248,0,0,0,0,False,0.0225215029016,19.8652470409,-0.0980778525942,2025-01-22,2025-01-23,223.31324248,891.812079605,891.80995741,-89.180995741,4.39289198552,1.09761773807,1.1,1.1,0.00950322302222,223.31324248,223.536555723,0.00237964431704,0,0.0021221955471,0.0286119669144,True,0.0247383379609,21.5292970956,-0.10819004259,0
2025-01-23,2025-01-24,223.352964456,898.506138438,898.506138438,0,4.02280820684,1,1,1,0,223.352964456,223.352964456,0,0,0,0,False,0.000177875597268,0.159793892589,-0.101493861562,2025-01-23,2025-01-24,223.352964456,902.082577346,902.082577346,2.27373675443e-13,4.03882070489,1,1,1,0,223.352964456,223.352964456,0,0,0,0,False,0.000177875597268,0.160429940659,-0.0979174226535,2025-01-23,2025-01-24,223.352964456,891.955131982,891.955117163,-89.1955117163,4.39282563931,1.10001659537,1.1,1.1,-6.6346209974e-05,223.352964456,223.129611492,1.66136413669e-05,0,1.48186226781e-05,0.0293197794217,True,0.00016276982832,0.145159753661,-0.108044882837,0
2025-01-24,2025-01-27,222.597805402,895.468278398,895.468278398,0,4.02280820684,1,1,1,0,222.597805402,222.597805402,0,0,0,0,False,-0.00338101200431,-3.03786004,-0.104531721602,2025-01-24,2025-01-27,222.597805402,899.032625324,899.032625324,2.27373675443e-13,4.03882070489,1,1,1,0,222.597805402,222.597805402,0,0,0,0,False,-0.00338101200431,-3.04995202288,-0.100967374676,2025-01-24,2025-01-27,222.597805402,888.549861454,888.549432483,-88.8549432483,4.39089852644,1.10048224556,1.1,1.1,-0.00192711286523,222.597805402,222.375207597,0.000482776615215,0,0.000428971094562,0.0879736553915,True,-0.00381822427522,-3.40568468076,-0.111450567517,-1.11022302463e-16
2025-01-27,2025-01-28,229.384459756,922.769687228,922.769687228,0,4.02280820684,1,1,1,0,229.384459756,229.384459756,0,0,0,0,False,0.0304884153794,27.3014088309,-0.0772303127715,2025-01-27,2025-01-28,229.384459756,926.442705444,926.442705444,2.27373675443e-13,4.03882070489,1,1,1,0,229.384459756,229.384459756,0,0,0,0,False,0.0304884153794,27.4100801205,-0.0735572945559,2025-01-27,2025-01-28,229.384459756,918.319730499,918.316785921,-91.8316785921,4.4037353951,1.09678998815,1.1,1.1,0.0128368686559,229.384459756,229.613844216,0.00320648471747,0,0.0029445781816,0.0292125840816,True,0.033501066289,29.7673534387,-0.0816832140788,0
2025-01-28,2025-01-29,232.633669342,935.840634218,935.840634218,0,4.02280820684,1,1,1,0,232.633669342,232.633669342,0,0,0,0,False,0.0141649072028,13.0709469891,-0.0641593657824,2025-01-28,2025-01-29,232.633669342,939.565680395,939.565680395,2.27373675443e-13,4.03882070489,1,1,1,0,232.633669342,232.633669342,0,0,0,0,False,0.0141649072028,13.1229749513,-0.0604343196046,2025-01-28,2025-01-29,232.633669342,932.595253945,932.593857825,-93.2593857825,4.40973676127,1.09850132674,1.1,1.1,0.00600136617257,232.633669342,232.866303012,0.00149702652666,0,0.00139611983379,0.0301912367974,True,0.0155470009077,14.2770719042,-0.0674061421746,0
2025-01-29,2025-01-30,237.154810518,954.028318045,954.028318045,0,4.02280820684,1,1,1,0,237.154810518,237.154810518,0,0,0,0,False,0.0194345951252,18.1876838277,-0.0459716819547,2025-01-29,2025-01-30,237.154810518,957.825758987,957.825758987,2.27373675443e-13,4.03882070489,1,1,1,0,237.154810518,237.154810518,0,0,0,0,False,0.0194345951252,18.260078592,-0.0421742410126,2025-01-29,2025-01-30,237.154810518,952.500239653,952.498281829,-95.2498281829,4.4179922293,1.09794228129,1.1,1.1,0.00825546803002,237.154810518,237.391965329,0.00205545770478,0,0.0019578239564,0.0306606199833,True,0.0213430785935,19.9044240034,-0.0475017181711,2.22044604925e-16
2025-01-30,2025-01-31,245.62073349,988.085102454,988.085102454,0,4.02280820684,1,1,1,0,245.62073349,245.62073349,0,0,0,0,False,0.0356978758012,34.0567844084,-0.0119148975463,2025-01-30,2025-01-31,245.62073349,992.018103971,992.018103971,2.27373675443e-13,4.03882070489,1,1,1,0,245.62073349,245.62073349,0,0,0,0,False,0.0356978758012,34.1923449835,-0.00798189602912,2025-01-30,2025-01-31,245.62073349,989.869348719,989.865646999,-98.9865646999,4.43306310598,1.09625628202,1.1,1.1,0.0150708766831,245.62073349,245.866354223,0.00373960441349,0,0.00370171978524,0.0313150120053,True,0.039230900342,37.3673651704,-0.0101343530008,-2.22044604925e-16
2025-01-31,2025-02-03,228.529910338,919.331998816,919.240166632,-91.9240166632,4.42464700485,1,1.1,1.1,0.401838798006,228.529910338,228.758440248,0.099890120867,0,0.0918321844787,0,True,-0.0696751075906,-68.8449358222,-0.0807598333684,2025-01-31,2025-02-03,228.529910338,922.991333561,922.991333561,2.27373675443e-13,4.03882070489,1,1,1,0,228.529910338,228.529910338,0,0,0,0,False,-0.069582168041,-69.0267704102,-0.0770086664393,2025-01-31,2025-02-03,228.529910338,914.003318849,913.995626524,-91.3995626524,4.39940307021,1.10840682221,1.1,1.1,-0.0336600357717,228.529910338,228.301380428,0.00841607989625,0,0.00769232495687,0.0976305843616,True,-0.0766467860619,-75.8700204755,-0.0860043734763,-9.29395496914e-05
2025-02-03,2025-02-04,225.807298522,907.16334882,907.071302535,-2.84217094304e-14,4.01701498788,1.10136458707,1,1,-0.407632016966,225.807298522,225.581491223,0.101466053123,0,0.0920462845422,0.0302215945194,True,-0.0132379594998,-12.1688640964,-0.0929286974649,2025-02-03,2025-02-04,225.807298522,911.995192587,911.995192587,2.27373675443e-13,4.03882070489,1,1,1,0,225.807298522,225.807298522,0,0,0,0,False,-0.011913590707,-10.9961409742,-0.0880048074135,2025-02-03,2025-02-04,225.807298522,901.98771057,901.986478374,-90.1986478374,4.39394622187,1.10136458707,1.1,1.1,-0.00545684834168,225.807298522,225.581491223,0.00136608976823,0,0.00123219618248,0.030049171283,True,-0.0131391746324,-12.0091481501,-0.0980135216265,-0.00132436879275
