strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,static_1_10_decision_date,static_1_10_fill_date,static_1_10_adjusted_open,static_1_10_equity_before_fill,static_1_10_equity,static_1_10_cash,static_1_10_shares,static_1_10_holding_exposure_for_return,static_1_10_target_exposure,static_1_10_new_exposure_after_fill,static_1_10_signed_share_delta,static_1_10_reference_price,static_1_10_fill_price,static_1_10_turnover,static_1_10_fees,static_1_10_slippage,static_1_10_margin_interest,static_1_10_trade_executed,static_1_10_daily_return,static_1_10_monetary_pnl,static_1_10_drawdown,active_daily_return
2025-01-22,2025-01-23,223.31324248,897.266579179,897.266579179,1.42108547152e-14,4.01797300157,1,1,1,0,223.31324248,223.31324248,0,0,0,0,False,0.0225215029016,19.7627060254,-0.102733420821,2025-01-22,2025-01-23,223.31324248,901.022025502,901.022025502,0,4.03478994571,1,1,1,0,223.31324248,223.31324248,0,0,0,0,False,0.0225215029016,19.8454214451,-0.0989779744978,2025-01-22,2025-01-23,223.31324248,890.816427607,890.812192608,-89.0812192608,4.38797717944,1.09761773807,1.1,1.1,0.00948219431956,223.31324248,223.759868965,0.00237703245439,0,0.00423499911866,0.0285800234561,True,0.0247359047953,21.503145819,-0.109187807392,0
2025-01-23,2025-01-24,223.352964456,897.426181008,897.426181008,1.42108547152e-14,4.01797300157,1,1,1,0,223.352964456,223.352964456,0,0,0,0,False,0.000177875597268,0.15960182868,-0.102573818992,2025-01-23,2025-01-24,223.352964456,901.182295333,901.182295333,0,4.03478994571,1,1,1,0,223.352964456,223.352964456,0,0,0,0,False,0.000177875597268,0.160269830938,-0.0988177046669,2025-01-23,2025-01-24,223.352964456,890.957204758,890.957175121,-89.0957175121,4.3879108344,1.10001659537,1.1,1.1,-6.63450411636e-05,223.352964456,222.906258528,1.66319566661e-05,0,2.96367232418e-05,0.0292869761953,True,0.000162753175337,0.144982512976,-0.109042824879,0
2025-01-24,2025-01-27,222.597805402,894.391972317,894.391972317,1.42108547152e-14,4.01797300157,1,1,1,0,222.597805402,222.597805402,0,0,0,0,False,-0.00338101200431,-3.03420869097,-0.105608027683,2025-01-24,2025-01-27,222.597805402,898.135387175,898.135387175,0,4.03478994571,1,1,1,0,222.597805402,222.597805402,0,0,0,0,False,-0.00338101200431,-3.04690815859,-0.101864612825,2025-01-24,2025-01-27,222.597805402,887.555729298,887.554871371,-88.7554871371,4.38598375551,1.10048224556,1.1,1.1,-0.00192707888351,222.597805402,222.152609792,0.000483308840387,0,0.000857927060612,0.0878752282311,True,-0.00381870626911,-3.40230375014,-0.112445128629,-1.11022302463e-16
2025-01-27,2025-01-28,229.384459756,921.660566281,921.660566281,1.42108547152e-14,4.01797300157,1,1,1,0,229.384459756,229.384459756,0,0,0,0,False,0.0304884153794,27.268593964,-0.0783394337192,2025-01-27,2025-01-28,229.384459756,925.518111926,925.518111926,0,4.03478994571,1,1,1,0,229.384459756,229.384459756,0,0,0,0,False,0.0304884153794,27.3827247511,-0.0744818880743,2025-01-27,2025-01-28,229.384459756,917.291847234,917.285971126,-91.7285971126,4.39879218196,1.09678998815,1.1,1.1,0.0128084264492,229.384459756,229.843228676,0.00320296532694,0,0.00587610796276,0.0291798861821,True,0.0334977596476,29.7310997553,-0.0827140288736,2.22044604925e-16
2025-01-28,2025-01-29,232.633669342,934.715802675,934.715802675,1.42108547152e-14,4.01797300157,1,1,1,0,232.633669342,232.633669342,0,0,0,0,False,0.0141649072028,13.0552363938,-0.0652841973253,2025-01-28,2025-01-29,232.633669342,938.627990096,938.627990096,0,4.03478994571,1,1,1,0,232.633669342,232.633669342,0,0,0,0,False,0.0141649072028,13.1098781699,-0.0613720099044,2025-01-28,2025-01-29,232.633669342,931.548411505,931.545625461,-93.1545625461,4.40478023196,1.09850132674,1.1,1.1,0.00598804999416,232.633669342,233.098936681,0.00149538341233,0,0.00278604408469,0.0301573469959,True,0.0155454839419,14.2596543343,-0.0684543745394,-2.22044604925e-16
2025-01-29,2025-01-30,237.154810518,952.881625857,952.881625857,1.42108547152e-14,4.01797300157,1,1,1,0,237.154810518,237.154810518,0,0,0,0,False,0.0194345951252,18.1658231821,-0.0471183741433,2025-01-29,2025-01-30,237.154810518,956.869845056,956.869845056,0,4.03478994571,1,1,1,0,237.154810518,237.154810518,0,0,0,0,False,0.0194345951252,18.2418549607,-0.0431301549438,2025-01-29,2025-01-30,237.154810518,951.429632582,951.425725628,-95.1425725628,4.41301736997,1.09794228129,1.1,1.1,0.00823713801585,237.154810518,237.629120139,0.0020532016646,0,0.00390695381073,0.0306261575494,True,0.0213409838701,19.8801001672,-0.0485742743721,0
2025-01-30,2025-01-31,245.62073349,986.89747579,986.89747579,1.42108547152e-14,4.01797300157,1,1,1,0,245.62073349,245.62073349,0,0,0,0,False,0.0356978758012,34.0158499331,-0.0131025242102,2025-01-30,2025-01-31,245.62073349,991.028065943,991.028065943,0,4.03478994571,1,1,1,0,245.62073349,245.62073349,0,0,0,0,False,0.0356978758012,34.1582208867,-0.00897193405704,2025-01-30,2025-01-31,245.62073349,988.754711004,988.747324018,-98.8747324018,4.42805475322,1.09625628202,1.1,1.1,0.0150373832471,245.62073349,246.111974957,0.00373549987861,0,0.00738698620586,0.0312797498837,True,0.0392270225462,37.3215983902,-0.0112526759819,-2.22044604925e-16
2025-01-31,2025-02-03,228.529910338,918.22700979,918.043767521,-91.8043767521,4.4188882881,1,1.1,1.1,0.400915286527,228.529910338,228.986970159,0.0997804829375,0,0.183242268966,0,True,-0.0697678431222,-68.8537082686,-0.0819562324787,2025-01-31,2025-02-03,228.529910338,922.070184525,922.070184525,0,4.03478994571,1,1,1,0,228.529910338,228.529910338,0,0,0,0,False,-0.069582168041,-68.9578814177,-0.0779298154748,2025-01-31,2025-02-03,228.529910338,912.970703039,912.955318829,-91.2955318829,4.39439567988,1.10840682221,1.1,1.1,-0.0336590733421,228.529910338,228.072850517,0.00842535799596,0,0.0153842100259,0.0975202840127,True,-0.0766545742758,-75.7920051889,-0.0870446811708,-0.000185675081213
2025-02-03,2025-02-04,225.807298522,905.982667793,905.798630601,-4.26325641456e-14,4.01137889045,1.10136458707,1,1,-0.407509397649,225.807298522,225.355683925,0.101567722515,0,0.184037192411,0.03018226085,True,-0.0133382931769,-12.2451369204,-0.0942013693991,2025-02-03,2025-02-04,225.807298522,911.085017744,911.085017744,0,4.03478994571,1,1,1,0,225.807298522,225.807298522,0,0,0,0,False,-0.011913590707,-10.9851667816,-0.0889149822564,2025-02-03,2025-02-04,225.807298522,900.961070257,900.958605956,-90.0958605956,4.38893903359,1.10136458707,1.1,1.1,-0.00545664629033,225.807298522,225.355683925,0.0013675957802,0,0.00246430111562,0.0300149693862,True,-0.0131405257472,-11.9967128731,-0.0990413940439,-0.00142470246983
2025-02-04,2025-02-05,227.079166709,910.9005758,910.9005758,-4.26465803311e-14,4.01137889045,1,1,1,0,227.079166709,227.079166709,0,0,0,1.40161854725e-17,False,0.00563253799108,5.10194519913,-0.0890994242,2025-02-04,2025-02-05,227.079166709,916.216738719,916.216738719,0,4.03478994571,1,1,1,0,227.079166709,227.079166709,0,0,0,0,False,0.00563253799108,5.13172097555,-0.0837832612808,2025-02-04,2025-02-05,227.079166709,906.511137333,906.510088376,-90.6510088376,4.39124870706,1.09942015872,1.1,1.1,0.00230967347295,227.079166709,227.533325043,0.000578568432321,0,0.00104895745522,0.0296205569081,True,0.00616175080966,5.55148241972,-0.0934899116242,0
2025-02-05,2025-02-06,229.821639936,921.901675009,921.901675009,-4.26606011246e-14,4.01137889045,1,1,1,0,229.821639936,229.821639936,0,0,0,1.40207935335e-17,False,0.0120771679161,11.0010992088,-0.0780983249912,2025-02-05,2025-02-06,229.821639936,927.28204212,927.28204212,0,4.03478994571,1,1,1,0,229.821639936,229.821639936,0,0,0,0,False,0.0120771679161,11.065303401,-0.0727179578798,2025-02-05,2025-02-06,229.821639936,918.523167315,918.520829449,-91.8520829449,4.39633496948,1.09872457782,1.1,1.1,0.00508626241575,229.821639936,230.281283216,0.00127262241294,0,0.00233786633906,0.0298030713987,True,0.0132494290209,12.0107410727,-0.0814791705515,0
